company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Bradham Comfort Services,Charlotte,NC,Charlotte,HVAC Contractor,12,$1M-$5M,Owner,Owner,,,
Horne HVAC,Charlotte,NC,Charlotte,HVAC Contractor,15,$1M-$5M,Owner,Owner,,,
Travis Crawford HVAC,Charlotte,NC,Charlotte,HVAC Contractor,10,$1M-$5M,Owner,Owner,,,
Acosta Heating Cooling & Electrical,Charlotte,NC,Charlotte,HVAC Contractor,12,$1M-$5M,Owner,Owner,,,
Patterson Heating & Air,Charlotte,NC,Charlotte,HVAC Contractor,15,$1M-$5M,Owner,Owner,,,
City Air Experts,Charlotte,NC,Charlotte,HVAC Contractor,8,$1M-$5M,Owner,Owner,,,
Blue Sky Plumbing & Heating,Denver,CO,Denver,Plumbing Contractor,15,$800K-$3M,Owner,Owner,(720) 617-0417,,blueskyplumbing.com
Prime Plumbing & Heating,Denver,CO,Denver,Plumbing Contractor,8,$800K-$3M,Owner,Owner,,,
Brothers Plumbing Heating & Electric,Denver,CO,Denver,Plumbing Contractor,15,$800K-$3M,Owner,Owner,,,
My Denver Plumber,Denver,CO,Denver,Plumbing Contractor,6,$800K-$3M,Owner,Owner,,,
On Time Electric,Houston,TX,Houston,Electrical Contractor,12,$1M-$4M,Owner,Owner,,,
Lone Star Electrical Services,Houston,TX,Houston,Electrical Contractor,10,$1M-$4M,Owner,Owner,,,
E3 Electric,Houston,TX,Houston,Electrical Contractor,8,$1M-$4M,Owner,Owner,,,
Southern Electrical Services,Houston,TX,Houston,Electrical Contractor,15,$1M-$4M,Owner,Owner,,,
Colony Roofers,Atlanta,GA,Atlanta,Roofing Contractor,12,$1M-$5M,Owner,Owner,(678) 365-3138,help@colonyroofers.com,colonyroofers.com
GO Roofing Atlanta,Alpharetta,GA,Atlanta,Roofing Contractor,10,$1M-$5M,Owner,Owner,,,
Atlanta Roofing Specialists,Atlanta,GA,Atlanta,Roofing Contractor,15,$1M-$5M,Owner,Owner,(770) 419-2222,,atlantaroofingspecialists.com
Atlanta Premier Roofing,Atlanta,GA,Atlanta,Roofing Contractor,10,$1M-$5M,Owner,Owner,,,
GA Roofing & Repair,Atlanta,GA,Atlanta,Roofing Contractor,10,$1M-$5M,Owner,Owner,,,
Lloyd Pest Control,Los Angeles,CA,Los Angeles,Pest Control,15,$500K-$2M,Owner,Owner,(818) 386-0502,,lloydpest.com
Guarantee Pest Control,Los Angeles,CA,Los Angeles,Pest Control,10,$500K-$2M,Owner,Owner,,,
Pacific Termite,Los Angeles,CA,Los Angeles,Pest Control,8,$500K-$2M,Owner,Owner,,,
Pest Solutions SoCal,Los Angeles,CA,Los Angeles,Pest Control,8,$500K-$2M,Owner,Owner,,,
Dewey Pest Control,Los Angeles,CA,Los Angeles,Pest Control,12,$500K-$2M,Owner,Owner,(323) 666-1361,deweypest.com@gmail.com,deweypest.com
Tenleytown Lawn & Landscape,Washington,DC,Washington DC,Landscaping,8,$500K-$2M,Owner,Owner,,,
Wheats Landscape,Washington,DC,Washington DC,Landscaping,12,$500K-$2M,Owner,Owner,,,
Thomas Landscapes,Washington,DC,Washington DC,Landscaping,8,$500K-$2M,Owner,Owner,,,
Level Green Landscaping,Washington,DC,Washington DC,Landscaping,15,$500K-$2M,Owner,Owner,(202) 544-0968,info@levelgreenlandscaping.com,levelgreenlandscaping.com
Townhome Landscapes,Washington,DC,Washington DC,Landscaping,6,$500K-$2M,Owner,Owner,,,
Dallas Janitorial Services,Dallas,TX,Dallas,Commercial Cleaning,12,$500K-$2M,Owner,Owner,,,
AMC Commercial Cleaning,Dallas,TX,Dallas,Commercial Cleaning,10,$500K-$2M,Owner,Owner,,,
Environmental Cleaning Services,Dallas,TX,Dallas,Commercial Cleaning,15,$500K-$2M,Owner,Owner,,,
Allied Facility Care,Dallas,TX,Dallas,Commercial Cleaning,12,$500K-$2M,Owner,Owner,,,
DBM Janitorial Services,Dallas,TX,Dallas,Commercial Cleaning,8,$500K-$2M,Owner,Owner,,,
Tennessee Water and Fire,Nashville,TN,Nashville,Restoration,10,$1M-$3M,Owner,Owner,,,
AccuWorks Nashville,Nashville,TN,Nashville,Restoration,10,$1M-$3M,Owner,Owner,,,
RestoPros of Nashville,Nashville,TN,Nashville,Restoration,8,$1M-$3M,Owner,Owner,,,
Lightspeed Restoration Nashville,Nashville,TN,Nashville,Restoration,8,$1M-$3M,Owner,Owner,,,
Ferran Services,Orlando,FL,Orlando,HVAC Contractor,15,$1M-$5M,Owner,Owner,(407) 422-3551,,ferran-services.com
Gary Munson Heating & AC,Orlando,FL,Orlando,HVAC Contractor,12,$1M-$5M,Owner,Owner,,,
Bob Heinmiller AC,Orlando,FL,Orlando,HVAC Contractor,10,$1M-$5M,Owner,Owner,,,
Downtown Air and Heat,Orlando,FL,Orlando,HVAC Contractor,10,$1M-$5M,Owner,Owner,,,
AmeriTech Air & Heat,Orlando,FL,Orlando,HVAC Contractor,8,$1M-$5M,Owner,Owner,,,
Matts Plumbing Solutions,Minneapolis,MN,Minneapolis,Plumbing Contractor,8,$800K-$3M,Owner,Owner,,,
Ron the Sewer Rat,Minneapolis,MN,Minneapolis,Plumbing Contractor,10,$800K-$3M,Owner,Owner,(612) 389-9669,info@ronthesewerrat.com,ronthesewerrat.com
Soderlin Plumbing Heating & Air,Minneapolis,MN,Minneapolis,Plumbing Contractor,12,$800K-$3M,Owner,Owner,,,
Paul Bunyan Plumbing,Minneapolis,MN,Minneapolis,Plumbing Contractor,8,$800K-$3M,Owner,Owner,,,
WireMasters Electric,Miami,FL,Miami,Electrical Contractor,10,$1M-$4M,Owner,Owner,,,
Kilby Electric Company,Miami,FL,Miami,Electrical Contractor,12,$1M-$4M,Owner,Owner,,,
Miami Power Company,Miami,FL,Miami,Electrical Contractor,8,$1M-$4M,Owner,Owner,,,
SE Bates Electric Miami,Miami,FL,Miami,Electrical Contractor,10,$1M-$4M,Owner,Owner,,,
UniColorado HVAC,Denver,CO,Denver,HVAC Contractor,10,$1M-$5M,Owner,Owner,,,
MileHi HVAC,Denver,CO,Denver,HVAC Contractor,8,$1M-$5M,Owner,Owner,,,
Pasterkamp Heating & AC,Denver,CO,Denver,HVAC Contractor,12,$1M-$5M,Owner,Owner,,,
Summit Heating AC Plumbing,Denver,CO,Denver,HVAC Contractor,15,$1M-$5M,Owner,Owner,,,
Roots Heating & Air,Denver,CO,Denver,HVAC Contractor,8,$1M-$5M,Owner,Owner,,,
All Star Electrical Services,Philadelphia,PA,Philadelphia,Electrical Contractor,8,$1M-$4M,Owner,Owner,,,
Lauterborn Electric,Philadelphia,PA,Philadelphia,Electrical Contractor,10,$1M-$4M,Larry Lauterborn Sr,Owner,(215) 425-6693,lauterbornelectric@gmail.com,lauterbornelectric.com
EP Electric LLC,Philadelphia,PA,Philadelphia,Electrical Contractor,8,$1M-$4M,Owner,Owner,,,
A-1 Electric Philadelphia,Philadelphia,PA,Philadelphia,Electrical Contractor,10,$1M-$4M,Owner,Owner,,,
Vision Electrical Contractors,Philadelphia,PA,Philadelphia,Electrical Contractor,12,$1M-$4M,Owner,Owner,,,
Residential Heating and AC,Minneapolis,MN,Minneapolis,HVAC Contractor,10,$1M-$5M,Owner,Owner,,,
Air Mechanical Inc,Minneapolis,MN,Minneapolis,HVAC Contractor,15,$1M-$5M,Owner,Owner,,,
Genz-Ryan,Minneapolis,MN,Minneapolis,HVAC Contractor,18,$1M-$5M,Owner,Owner,(651) 432-5271,,genzryan.com
Standard Heating & AC,Minneapolis,MN,Minneapolis,HVAC Contractor,15,$1M-$5M,Owner,Owner,(612) 824-2656,,standardheating.com
Ray N Welter Heating,Minneapolis,MN,Minneapolis,HVAC Contractor,10,$1M-$5M,Owner,Owner,,,
Harris Plumbing & Heating,Brooklyn,NY,New York City,Plumbing Contractor,10,$800K-$3M,Owner,Owner,,,
A Good Plumber Inc,Brooklyn,NY,New York City,Plumbing Contractor,10,$800K-$3M,Owner,Owner,(718) 648-6838,info@agoodplumber.com,agoodplumber.com
Parkset Plumbing,Manhattan,NY,New York City,Plumbing Contractor,8,$800K-$3M,Owner,Owner,,,
Metropolitan Plumbing & Heating,New York,NY,New York City,Plumbing Contractor,12,$800K-$3M,Owner,Owner,,,
Philco Plumbing NYC,Brooklyn,NY,New York City,Plumbing Contractor,8,$800K-$3M,Owner,Owner,,,
Power Roofing NY,Brooklyn,NY,New York City,Roofing Contractor,12,$1M-$5M,Owner,Owner,,,
NY Roofing,Brooklyn,NY,New York City,Roofing Contractor,10,$1M-$5M,Owner,Owner,,,
Roccos All Type Roofing,Brooklyn,NY,New York City,Roofing Contractor,12,$1M-$5M,Owner,Owner,,,
Premier Roofing Co,Brooklyn,NY,New York City,Roofing Contractor,10,$1M-$5M,Owner,Owner,,,
All Platinum Termite & Pest Control,New York,NY,New York City,Pest Control,10,$500K-$2M,Owner,Owner,,,
Hello Pest Control,New York,NY,New York City,Pest Control,8,$500K-$2M,Owner,Owner,,,
Inter-County Exterminators,New York,NY,New York City,Pest Control,12,$500K-$2M,Owner,Owner,,,
MEDOWS CPA PLLC,New York,NY,New York City,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,,,
Luo CPA PLLC,New York,NY,New York City,CPA Firm,6,$500K-$1.5M,Managing Partner,Managing Partner,,,
"Mark E. Feinsot CPA",New York,NY,New York City,CPA Firm,7,$500K-$2M,Mark E. Feinsot,Owner,(212) 631-0320,,midtowncpafirm.com
"Miller & Company",New York,NY,New York City,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,,,
Peter A. Burgos CPA PC,Long Island City,NY,New York City,CPA Firm,8,$500K-$2M,Peter A. Burgos,Owner,,,
Midtown CPA Firm,New York,NY,New York City,CPA Firm,7,$500K-$1.5M,Managing Partner,Managing Partner,,,
CPA Miami,Miami,FL,Miami,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,,,
JM CPA Group,West Miami,FL,Miami,CPA Firm,8,$500K-$1.5M,Managing Partner,Managing Partner,,,
Miyares Group,Miami,FL,Miami,CPA Firm,7,$500K-$1.5M,Managing Partner,Managing Partner,,,
Catarineau & Givens PA,Miami,FL,Miami,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,,,
Fabricant & Company PA,Miami,FL,Miami,CPA Firm,9,$500K-$2M,Managing Partner,Managing Partner,,,
Magone & Company PC,West Orange,NJ,Northern New Jersey,CPA Firm,12,$800K-$2M,Managing Partner,Managing Partner,(973) 301-2300,info@magonecpas.com,magonecpas.com
Kotulak & Company PC,Clifton,NJ,Northern New Jersey,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,,,
