company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Cahaba Wealth Management,Birmingham,AL,Birmingham AL,Wealth Management,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.cahabawealth.com
AllStar Construction,Oklahoma City,OK,Oklahoma City OK,General Contractors,10,$1M-$3M,Brad Langley,Owner,(405) 441-2997,N/A,https://okcallstarconstruction.com
SH Renovations,Oklahoma City,OK,Oklahoma City OK,Remodeling Contractors,10,$1M-$3M,N/A,Owner,(405) 544-0033,N/A,https://shrenovations.org
All About Remodeling,Oklahoma City,OK,Oklahoma City OK,Remodeling Contractors,8,$1M-$2M,N/A,Owner,N/A,N/A,https://allaboutremodeling405.com
Miller-Tippens Construction,Oklahoma City,OK,Oklahoma City OK,General Contractors,15,$3M-$7M,N/A,Owner,(405) 600-1022,info@miller-tippens.com,https://miller-tippens.com
Infinity Restoration & Construction,Oklahoma City,OK,Oklahoma City OK,General Contractors,10,$1M-$3M,Nick,Owner,N/A,N/A,https://www.infinity-construct.com
Assisted Living Services Inc,Hartford,CT,Hartford CT,Home Health Agencies,18,$3M-$7M,Sharon & Ron,Founders,N/A,N/A,https://www.assistedlivingct.com
KeepMeHome,Hartford,CT,Hartford CT,Home Health Agencies,12,$1M-$3M,N/A,Owner,N/A,N/A,https://keepmehome.com
Dermatological Care,St. Louis,MO,St. Louis MO,Dermatology,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.dermcare-stl.com
Mattingly Chiropractic,St. Louis,MO,St. Louis MO,Chiropractic Clinics,6,$500K-$1M,Dr. Dustan Mattingly,Owner,N/A,N/A,https://www.drdusty.com
Tellor Chiropractic,St. Louis,MO,St. Louis MO,Chiropractic Clinics,6,$500K-$1M,N/A,Owner,N/A,N/A,https://www.tellorchiropractic.com
Mid-County Dermatology,St. Louis,MO,St. Louis MO,Dermatology,8,$500K-$1.5M,Dr. Lawrence Feigenbaum,Owner,N/A,N/A,https://www.midcountyderm.com
Gapsch CARSTAR Collision Center,St. Louis,MO,St. Louis MO,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.carstar.com
Central Auto Body,St. Louis,MO,St. Louis MO,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://centralautobody.net
Honea AutoBody,St. Louis,MO,St. Louis MO,Collision Repair,8,$500K-$1.5M,N/A,Owner,(314) 644-1266,N/A,https://www.honeaautobody.com
Ernie Patti Collision Center,St. Louis,MO,St. Louis MO,Collision Repair,8,$500K-$1.5M,Ernie Patti,Owner,N/A,N/A,https://erniepatticollision.com
Pittsburgh Reliable Cleaning Services,Pittsburgh,PA,Pittsburgh PA,Commercial Cleaning,8,$500K-$1.5M,Frank Polito,Founder,(412) 452-0672,frankpolito@pghrcs.com,https://www.pghrcs.com
KSC Commercial Cleaning Service,Pittsburgh,PA,Pittsburgh PA,Commercial Cleaning,8,$500K-$1.5M,Karen Denton,Founder,N/A,N/A,https://ksc.cleaning
SGH Wealth Management,Detroit,MI,Detroit MI,Wealth Management,6,$1M-$2M,Sam G. Huszczo CFP CFA,Owner,(248) 731-0029,N/A,https://sghwm.com
VERITY Wealth Partners,Detroit,MI,Detroit MI,Wealth Management,6,$1M-$2M,N/A,Owner,N/A,N/A,https://veritywp.com
Blue Chip Partners,Detroit,MI,Detroit MI,Wealth Management,10,$1M-$3M,N/A,Owner,(248) 873-3244,N/A,https://www.bluechippartners.com
C&C Machine,Harvey,LA,New Orleans LA,Machine Shops / Metal Fabrication,15,$2M-$5M,N/A,Owner,(504) 362-7205,N/A,https://www.ccmachineshop.com
Joly's Metal Works Inc,New Orleans,LA,New Orleans LA,Machine Shops / Metal Fabrication,15,$2M-$5M,Lucien Joly,Founder,N/A,N/A,https://jolys.com
Liberty Welding & Iron Works Co,New Orleans,LA,New Orleans LA,Machine Shops / Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.liberty-welding.com
SSE Steel Fabrication,New Orleans,LA,New Orleans LA,Machine Shops / Metal Fabrication,15,$2M-$5M,Mindy Nunez Airhart,CEO,N/A,N/A,https://www.sse-la.com
New Orleans Machine & Fab Inc,Jefferson,LA,New Orleans LA,Machine Shops / Metal Fabrication,10,$1M-$3M,N/A,Owner,(504) 833-1443,N/A,https://www.neworleansmachine.com
One You Love Homecare Memphis,Memphis,TN,Memphis TN,Home Health Agencies,10,$1M-$2M,Kim & Shane McDaniel,Co-Owners,N/A,N/A,https://oneyoulovehomecare.com
BrightStar Care of Memphis,Memphis,TN,Memphis TN,Home Health Agencies,15,$1M-$3M,Alan & Brent Wilson,Owners,(901) 472-4100,N/A,https://www.brightstarcare.com
At Home Health LLC,Memphis,TN,Memphis TN,Home Health Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.athomehealthtenn.com
Good Hands Home Care,Memphis,TN,Memphis TN,Senior Care Services,8,$500K-$1.5M,N/A,Owner,(901) 286-2515,N/A,https://www.goodhandcares.com
Cornerstone Home Health Services,Oklahoma City,OK,Oklahoma City OK,Home Health Agencies,10,$1M-$2M,N/A,Owner,N/A,N/A,https://cornerstonehomehealthservices.com
HomeWell Care Services OKC,Oklahoma City,OK,Oklahoma City OK,Home Health Agencies,10,$1M-$2M,Cheryl Hooper,Owner,N/A,N/A,https://homewellcares.com
FirstLight Home Care OKC,Oklahoma City,OK,Oklahoma City OK,Senior Care Services,10,$1M-$2M,Tim Smith,Owner,N/A,N/A,https://www.firstlighthomecare.com
Lifestar Home Care,Oklahoma City,OK,Oklahoma City OK,Senior Care Services,8,$500K-$1.5M,Matt Rogers & Mariela Cipolat Rogers,Owners,N/A,N/A,https://lifestarhomecare.com
Senior Helpers of Greater OKC,Oklahoma City,OK,Oklahoma City OK,Senior Care Services,10,$1M-$2M,John & Laurie Stansbury,Owners,N/A,N/A,https://www.seniorhelpers.com
Centerline Wealth Advisors,Louisville,KY,Louisville KY,Wealth Management,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.centerlinewealth.com
Coats Financial Planning Inc,Louisville,KY,Louisville KY,Financial Advisory,5,$500K-$1M,N/A,Owner,N/A,N/A,https://coatsfinancialplanning.com
Pillar Financial Advisors LLC,Louisville,KY,Louisville KY,Financial Advisory,8,$1M-$2M,N/A,Owner,N/A,N/A,https://pillar.net
Uptick Marketing,Birmingham,AL,Birmingham AL,Digital Marketing Agencies,12,$1M-$3M,N/A,Owner,(205) 354-2790,N/A,https://uptickmarketing.com
Nick The Marketer,Birmingham,AL,Birmingham AL,Digital Marketing Agencies,8,$500K-$1.5M,Nick,Owner,N/A,N/A,https://nickthemarketer.com
Birmingham SEO Company,Birmingham,AL,Birmingham AL,SEO Agencies,5,$500K-$1M,N/A,Owner,(205) 612-8957,N/A,https://birminghamseocompany.com
Zellus Marketing,Birmingham,AL,Birmingham AL,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.zellusmarketing.com
Industrial Machine Company,Oklahoma City,OK,Oklahoma City OK,Machine Shops / Metal Fabrication,18,$3M-$7M,N/A,Owner,N/A,N/A,https://industrialmachinecompany.com
Moody's Metal Works LLC,Oklahoma City,OK,Oklahoma City OK,Machine Shops / Metal Fabrication,8,$500K-$1.5M,Randal Moody,Owner,N/A,N/A,https://www.moodysmetalworks.com
Steel Queen Inc,Oklahoma City,OK,Oklahoma City OK,Machine Shops / Metal Fabrication,10,$1M-$3M,N/A,Owner,(405) 949-1664,N/A,https://www.steelqueeninc.com
Pro Force Machining,Oklahoma City,OK,Oklahoma City OK,Machine Shops / Metal Fabrication,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://proforcemachining.com
Metal Industries Inc,Hartford,CT,Hartford CT,Machine Shops / Metal Fabrication,15,$2M-$5M,N/A,Owner,N/A,N/A,https://metal-ind.com
Excel Steel,Hartford,CT,Hartford CT,Machine Shops / Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://excel-steel.com
FC Machinery CT,Hartford,CT,Hartford CT,Machine Shops / Metal Fabrication,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.fcmachinery-ct.com
Captiva Marketing,St. Louis,MO,St. Louis MO,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.captiva-marketing.com
Insite Advice,St. Louis,MO,St. Louis MO,Digital Marketing Agencies,8,$1M-$2M,N/A,Owner,N/A,N/A,https://insiteadvice.com
STL Search Marketing and SEO,St. Louis,MO,St. Louis MO,SEO Agencies,5,$500K-$1M,Mac Link,Owner,N/A,N/A,https://www.stlsearchmarketing.com
Greenridge Digital Marketing,St. Louis,MO,St. Louis MO,SEO Agencies,5,$500K-$1M,N/A,Owner,N/A,N/A,https://greenridgedm.com
Braun-Bostich & Associates,Pittsburgh,PA,Pittsburgh PA,Financial Advisory,10,$1M-$3M,N/A,Owner,N/A,N/A,https://braun-bostich.com
Midway Financial,Pittsburgh,PA,Pittsburgh PA,Financial Advisory,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.midwayfinancial.com
Jeffrey's Commercial Cleaning,Detroit,MI,Detroit MI,Commercial Cleaning,10,$500K-$1.5M,N/A,Owner,N/A,N/A,https://jeffreyscommercialcleaning.com
Chiropractic Memphis,Memphis,TN,Memphis TN,Chiropractic Clinics,10,$500K-$1.5M,Dr. Dave Kellenberger,Owner,N/A,N/A,https://www.chiropractic-memphis.com
Total Health Chiropractic Memphis,Memphis,TN,Memphis TN,Chiropractic Clinics,6,$500K-$1M,Kenneth P. Clenin DC,Owner,N/A,N/A,https://www.memphistotalhealth.com
East Memphis Chiropractic,Memphis,TN,Memphis TN,Chiropractic Clinics,6,$500K-$1M,Dr. Richard N. Hathcock,Owner,N/A,N/A,https://www.eastmemphischiropractic.com
Memphis Dermatology Clinic,Memphis,TN,Memphis TN,Dermatology,10,$1M-$2M,N/A,Owner,N/A,N/A,N/A
Homeway Construction & Restoration,Memphis,TN,Memphis TN,Remodeling Contractors,10,$1M-$3M,N/A,Owner,(901) 664-1669,N/A,https://www.homewayconstruction.com
Crone Construction,Memphis,TN,Memphis TN,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.cronewindows.com
Louisville Spine and Wellness,Louisville,KY,Louisville KY,Chiropractic Clinics,6,$500K-$1M,N/A,Owner,N/A,N/A,https://www.louisvillespinalcare.com
Niemco Fabricators Inc,Louisville,KY,Louisville KY,Machine Shops / Metal Fabrication,20,$5M-$10M,Jim Robinson & John Hodgin,Owners,N/A,N/A,https://www.niemcofab.com
St. Louis Auto & Truck Repair,St. Louis,MO,St. Louis MO,Auto Repair Shops,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.saintlouisauto.com
Collision Centers of St. Louis,Bridgeton,MO,St. Louis MO,Collision Repair,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.collisioncentersofstl.com
Jokerst Brothers Auto Body,St. Louis,MO,St. Louis MO,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.jokerstbrothers.com
Mayer Building Company,New Orleans,LA,New Orleans LA,General Contractors,15,$2M-$5M,N/A,Owner,N/A,N/A,https://www.mayerbuilt.com
Castillo Builders,New Orleans,LA,New Orleans LA,General Contractors,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.castilobuilders.com
JLV Construction,New Orleans,LA,New Orleans LA,General Contractors,12,$1M-$3M,N/A,Owner,N/A,N/A,https://jlv-construction.com
Landis Construction,New Orleans,LA,New Orleans LA,General Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://landisllc.com
Perimeter Transportation LLC,Memphis,TN,Memphis TN,Freight Brokerages / Trucking,15,$3M-$7M,N/A,Owner,N/A,N/A,https://perimeter.cc
Mid South Transport Inc,Memphis,TN,Memphis TN,Freight Brokerages / Trucking,20,$5M-$10M,N/A,Owner,N/A,N/A,https://www.midsouthtransport.com
Associated Dermatologists,Birmingham,AL,Birmingham AL,Dermatology,10,$1M-$3M,N/A,Owner,N/A,N/A,https://associatedderm.net
Dermatologists of Birmingham,Birmingham,AL,Birmingham AL,Dermatology,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.dermatologistsofbirmingham.com
MMA Financial Advisors,Memphis,TN,Memphis TN,Financial Advisory,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.mmafinancialadvisors.com
Health First Chiropractic Clinic,Detroit,MI,Detroit MI,Chiropractic Clinics,6,$500K-$1M,N/A,Owner,N/A,N/A,https://primechiro.com
East Detroit Chiropractic Center,Clinton Township,MI,Detroit MI,Chiropractic Clinics,6,$500K-$1M,N/A,Owner,N/A,N/A,https://eastdetroitchiro.com
BMR Homes,Homewood,AL,Birmingham AL,Remodeling Contractors,8,$1M-$2M,N/A,Owner,N/A,N/A,https://bmrhomes.net
B&B Construction,Birmingham,AL,Birmingham AL,General Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.buildingballard.com
Mick's Automotive Repair & Fabrication,Oklahoma City,OK,Oklahoma City OK,Auto Repair Shops,6,$500K-$1M,N/A,Owner,(405) 694-4193,N/A,https://autobodyshopoklahomacity.com
Mikey's Automotive,Oklahoma City,OK,Oklahoma City OK,Auto Repair Shops,6,$500K-$1M,N/A,Owner,N/A,N/A,https://mikeysautookc.com
ACME Construction,Oklahoma City,OK,Oklahoma City OK,General Contractors,15,$2M-$5M,N/A,Owner,N/A,N/A,https://acmeok.com
Juniper Home Care,West Hartford,CT,Hartford CT,Home Health Agencies,10,$1M-$2M,N/A,Owner,N/A,N/A,https://juniperhomecare.com
Hartford Elderly Services LLC,Hartford,CT,Hartford CT,Senior Care Services,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.hartfordelderlyservices.com
Constitution Construction,West Hartford,CT,Hartford CT,General Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://constitutionllc.com
Car Craft,St. Louis,MO,St. Louis MO,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.carcraftstl.com
Breakthrough Healthcare,St. Louis,MO,St. Louis MO,Home Health Agencies,10,$1M-$2M,N/A,Owner,N/A,N/A,https://breakthroughhealthcarestlouis.com
StaffLink Home Care,St. Louis,MO,St. Louis MO,Senior Care Services,15,$1M-$3M,N/A,Owner,N/A,N/A,https://www.stafflinkusa.com
Sunny Days In-Home Care,Pittsburgh,PA,Pittsburgh PA,Senior Care Services,10,$1M-$2M,N/A,Owner,N/A,N/A,https://sunnydaysinhomecare.com
Village Caregiving Pittsburgh,Pittsburgh,PA,Pittsburgh PA,Senior Care Services,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://villagecaregiving.com
Mt Lebanon Dermatology Associates,Pittsburgh,PA,Pittsburgh PA,Dermatology,10,$1M-$2M,N/A,Owner,N/A,N/A,https://www.mtlda.com
Pittsburgh Skin,Pittsburgh,PA,Pittsburgh PA,Dermatology,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.pittsburghskin.com
Metro Detroit SEO,Detroit,MI,Detroit MI,SEO Agencies,5,$500K-$1M,N/A,Owner,N/A,N/A,https://metrodetroitseo.com
Galaxy Marketing Services,Detroit,MI,Detroit MI,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://galaxymarketingservices.com
Amada Senior Care Oklahoma City,Oklahoma City,OK,Oklahoma City OK,Senior Care Services,10,$1M-$2M,Greg Johnson,Owner,N/A,N/A,https://www.amadaseniorcare.com
CFM Digital Marketing,New Orleans,LA,New Orleans LA,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://cfmdigital.com
SEOteric New Orleans,New Orleans,LA,New Orleans LA,SEO Agencies,10,$1M-$2M,N/A,Owner,N/A,N/A,https://www.seoteric.com
Servi Christi Home Care,New Orleans,LA,New Orleans LA,Senior Care Services,8,$500K-$1.5M,N/A,Owner/RN,N/A,N/A,N/A
Home Care Solutions New Orleans,New Orleans,LA,New Orleans LA,Senior Care Services,10,$1M-$2M,N/A,Owner,N/A,N/A,https://homecareneworleans.com
Southern Care Connection,New Orleans,LA,New Orleans LA,Home Health Agencies,10,$1M-$2M,N/A,Owner,N/A,N/A,https://www.1inhomecare.com
Accurate Mechanical Contractors Inc,St. Louis,MO,St. Louis MO,Machine Shops / Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.accmechanicalstl.com
Roberson Machine Company St. Louis,St. Louis,MO,St. Louis MO,Machine Shops / Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://robersontool.com
Oklahoma Professionals for Home Care,Oklahoma City,OK,Oklahoma City OK,Home Health Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.ophc.life
CFM Louisville,Louisville,KY,Louisville KY,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://cfmdigital.com/louisville-seo
SEOteric Louisville,Louisville,KY,Louisville KY,SEO Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.seoteric.com/louisville-ky-digital-marketing
J&M Tank Lines,Birmingham,AL,Birmingham AL,Freight Brokerages / Trucking,20,$5M-$10M,N/A,Owner,N/A,N/A,https://jmtank.com
INTELUS Wealth Management,Birmingham,AL,Birmingham AL,Wealth Management,6,$500K-$1M,N/A,Owner,N/A,N/A,https://www.inteluswm.com
Krilogy,St. Louis,MO,St. Louis MO,Wealth Management,15,$2M-$5M,N/A,Owner,N/A,N/A,https://www.krilogy.com
Focus Partners Wealth,St. Louis,MO,St. Louis MO,Wealth Management,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.focuspartners.com
Fragasso Financial Advisors,Pittsburgh,PA,Pittsburgh PA,Financial Advisory,15,$2M-$5M,N/A,Owner,N/A,N/A,https://www.fragassoadvisors.com
Confluence Financial Partners,Pittsburgh,PA,Pittsburgh PA,Wealth Management,12,$2M-$5M,N/A,Owner,N/A,N/A,https://www.confluencefp.com
TMT Fab,Oklahoma City,OK,Oklahoma City OK,Machine Shops / Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.tmtfab.com
Dennis Roberts Welding,Oklahoma City,OK,Oklahoma City OK,Machine Shops / Metal Fabrication,8,$500K-$1.5M,Dennis Roberts,Owner,N/A,N/A,N/A
FTC Industries,Oklahoma City,OK,Oklahoma City OK,Machine Shops / Metal Fabrication,15,$2M-$5M,N/A,Owner,N/A,N/A,https://ftcindustries.com
Wealth Strategies Financial Group,Detroit,MI,Detroit MI,Financial Advisory,8,$1M-$2M,Mike Amine,Managing Partner,N/A,N/A,N/A
Action Air Systems,Hartford,CT,Hartford CT,Machine Shops / Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.actionairsystems.com
S&M Loyalty Home Health Care,Memphis,TN,Memphis TN,Home Health Agencies,6,$500K-$1M,Sharon,Owner,N/A,N/A,N/A
Functional Independence Home Care,Memphis,TN,Memphis TN,Home Health Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://fihomecare.com
Home Healthcare Memphis,Memphis,TN,Memphis TN,Home Health Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://homehealthcarememphis.com
BrightStar Care Hartford,Hartford,CT,Hartford CT,Home Health Agencies,12,$1M-$3M,Dan,Owner,N/A,N/A,https://www.brightstarcare.com
Liberty Collision Center,Hartford,CT,Hartford CT,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.libertycollisioncenterct.com
Airport Road Auto Body,Hartford,CT,Hartford CT,Collision Repair,6,$500K-$1M,N/A,Owner,N/A,N/A,https://airportroadautobody.com
Collision Solution West Hartford,West Hartford,CT,Hartford CT,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://collisionsolution.com
Apella Wealth West Hartford,West Hartford,CT,Hartford CT,Wealth Management,8,$1M-$2M,N/A,Owner,N/A,N/A,https://apellawealth.com
Glastonbury Wealth Management,West Hartford,CT,Hartford CT,Wealth Management,8,$1M-$2M,N/A,Owner,N/A,N/A,N/A
Lake St. Louis Dermatology,Lake Saint Louis,MO,St. Louis MO,Dermatology,6,$500K-$1M,N/A,Owner,N/A,N/A,https://www.lakestlderm.com
FocalPoint at Crosstown Concourse,Memphis,TN,Memphis TN,Optometry,6,$500K-$1M,N/A,Owner,N/A,N/A,N/A
Downman Road Auto Repair Center,New Orleans,LA,New Orleans LA,Auto Repair Shops,6,$500K-$1M,N/A,Owner,(504) 241-5795,N/A,http://downmanroadautorepair.com
Boudreaux's Automotive Care,New Orleans,LA,New Orleans LA,Auto Repair Shops,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.boudreauxsautomotivecare.com
Mr Quick Tune,Memphis,TN,Memphis TN,Auto Repair Shops,6,$500K-$1M,N/A,Owner,(901) 382-2530,N/A,https://www.mrquicktune.net
Wilson Imports,Memphis,TN,Memphis TN,Auto Repair Shops,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://wilsonimports901.com
Oak Court Auto Repair,Memphis,TN,Memphis TN,Auto Repair Shops,6,$500K-$1M,N/A,Owner,N/A,N/A,N/A
American Brake Centers Inc,Louisville,KY,Louisville KY,Auto Repair Shops,8,$500K-$1.5M,N/A,Owner,(502) 203-0454,N/A,https://www.americanbrakecenters.com
Oxmoor Collision,Louisville,KY,Louisville KY,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.oxmoorcollision.com
Corson Fabricating LLC,Detroit,MI,Detroit MI,Machine Shops / Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.corsonfab.com
Ideal Fabricators,Detroit,MI,Detroit MI,Machine Shops / Metal Fabrication,15,$2M-$5M,N/A,Owner,N/A,N/A,https://idealfab.com
PT Laser,Detroit,MI,Detroit MI,Machine Shops / Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://ptlaser.com
Constructive Services LLC,Detroit,MI,Detroit MI,General Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://constructiveservicesllc.com
MZK Home Improvement & Roofing,Detroit,MI,Detroit MI,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,N/A
Greython Construction,St. Louis,MO,St. Louis MO,General Contractors,15,$2M-$5M,N/A,Owner,N/A,N/A,https://greython.com
Tom Madden & Sons Construction,St. Louis,MO,St. Louis MO,Remodeling Contractors,10,$1M-$3M,Tom Madden,Owner,N/A,N/A,https://maddenconstruction.com
Cowtown Logistics Oklahoma,Oklahoma City,OK,Oklahoma City OK,Freight Brokerages / Trucking,15,$2M-$5M,N/A,Owner,N/A,N/A,https://www.cowtownexpress.com
Buck Kreihs Marine Repair,New Orleans,LA,New Orleans LA,Machine Shops / Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://bkco.us
Dixie Mill Supply Co,New Orleans,LA,New Orleans LA,Machine Shops / Metal Fabrication,10,$1M-$2M,N/A,Owner,N/A,N/A,https://dixiemill.com
Ricardo Janitorial Group LLC,Hartford,CT,Hartford CT,Commercial Cleaning,6,$500K-$1M,Ricardo,Owner,N/A,N/A,N/A
Advantage Maintenance Inc,Hartford,CT,Hartford CT,Commercial Cleaning,10,$1M-$2M,N/A,Owner,N/A,N/A,https://advantagemaintenanceinc.com
Private Home Care St. Louis,St. Louis,MO,St. Louis MO,Home Health Agencies,10,$1M-$2M,N/A,Owner,N/A,N/A,https://privatehomecare.com
Covington Pike Auto Repair,Memphis,TN,Memphis TN,Auto Repair Shops,6,$500K-$1M,N/A,Owner,N/A,N/A,N/A
Cacamo's Auto Repair,New Orleans,LA,New Orleans LA,Auto Repair Shops,6,$500K-$1M,N/A,Owner,N/A,N/A,N/A
Main Social Media,Detroit,MI,Detroit MI,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.mainsocialmedia.com
CT SEO Pro,West Hartford,CT,Hartford CT,SEO Agencies,5,$500K-$1M,N/A,Owner,N/A,N/A,https://ctseopro.com
EZ Marketing East Hartford,East Hartford,CT,Hartford CT,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.ezmarketing.com
Broadspec IO,Louisville,KY,Louisville KY,SEO Agencies,5,$500K-$1M,N/A,Owner,N/A,N/A,https://www.broadspec.io
Tennessee Cleaning Authority,Memphis,TN,Memphis TN,Commercial Cleaning,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.tennesseecleaningauthority.com
Green Clean Commercial Memphis,Memphis,TN,Memphis TN,Commercial Cleaning,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://greencleancommercial.com
Webology Birmingham,Birmingham,AL,Birmingham AL,Digital Marketing Agencies,6,$500K-$1M,N/A,Owner,N/A,N/A,https://webology.io
Hunter Auto Body Inc,St. Louis,MO,St. Louis MO,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,N/A
Vanguard Cleaning Systems Pittsburgh,Pittsburgh,PA,Pittsburgh PA,Commercial Cleaning,10,$1M-$2M,N/A,Owner,(412) 276-5360,N/A,https://www.vanguardcleaning.com
IronChess SEO,Oklahoma City,OK,Oklahoma City OK,SEO Agencies,5,$500K-$1M,N/A,Owner,N/A,N/A,https://ironchess-seo.com
Hite Digital OKC,Oklahoma City,OK,Oklahoma City OK,Digital Marketing Agencies,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://hitedigital.com/okc
Right at Home NW Oklahoma City,Oklahoma City,OK,Oklahoma City OK,Senior Care Services,10,$1M-$2M,Greg & Crystal Self,Owners,N/A,N/A,https://www.rightathome.net
