company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Amory Medical,Brookline,MA,Boston,Concierge Medicine Practices,6,$750K-$1.5M,Dr. Klein,Founder,N/A,N/A,https://www.amorymedical.com/
Devine Concierge Medicine,Philadelphia,PA,Philadelphia,Concierge Medicine Practices,5,$500K-$1M,Owner,Founder,N/A,N/A,https://devineconciergemedicine.com/
Signature Medicine MD,Newtown,PA,Philadelphia,Concierge Medicine Practices,5,$500K-$1M,Dr. Sitapara,Owner/Physician,N/A,N/A,https://www.signaturemedicinemd.com/
Corrielus Cardiology Concierge,Philadelphia,PA,Philadelphia,Concierge Medicine Practices,8,$1M-$2M,Dr. Sanul Corrielus,Owner/Physician,N/A,N/A,https://www.corrieluscardiology.com/
Jennifer Kostacos MD,Philadelphia,PA,Philadelphia,Concierge Medicine Practices,5,$500K-$1M,Dr. Jennifer Kostacos,Owner/Physician,N/A,N/A,https://www.jenniferkostacosmd.com/
Fidelity Medical Clinic,Tampa,FL,Tampa,Weight Loss Clinics,8,$750K-$1.5M,Owner,Medical Director,N/A,N/A,https://www.fidelitymedicalclinic.com/
Laveen Medical Weight Loss,Phoenix,AZ,Phoenix,Weight Loss Clinics,5,$400K-$800K,Owner,Medical Director,N/A,N/A,https://laveenmedicalweightloss.com/
Balanced Medical Solutions,Hayward,CA,San Francisco Bay Area,Weight Loss Clinics,8,$750K-$1.5M,Owner,Medical Director,N/A,N/A,https://balancedmedicalsolutions.com/
Bay Area Medical Group,San Ramon,CA,San Francisco Bay Area,Weight Loss Clinics,10,$1M-$2M,Owner,Medical Director,N/A,N/A,https://bamdgroup.com/
Mujtaba Clinic,Clifton,NJ,Northern New Jersey,Weight Loss Clinics,5,$400K-$800K,Owner,Medical Director,N/A,N/A,https://mujtabanp.com/
Dr. Aparna Chandrasekaran Weight Loss,North Brunswick,NJ,Northern New Jersey,Weight Loss Clinics,5,$400K-$800K,Dr. Aparna Chandrasekaran,Owner/Physician,N/A,N/A,N/A
Minnesota Center for Obesity Metabolism & Endocrinology,Minneapolis,MN,Minneapolis,Weight Loss Clinics,8,$750K-$1.5M,Owner,Medical Director,N/A,N/A,https://www.mncome.com/
Bhatti Weight Loss Center,Chaska,MN,Minneapolis,Weight Loss Clinics,6,$500K-$1M,Owner,Medical Director,N/A,N/A,https://bhattiweightlosscenter.com/
Thrive Drip Spa,Highland Park,TX,Dallas,IV Therapy Clinics,6,$500K-$1M,Owner,Founder,N/A,N/A,https://thrivedripspa.com/highland-park/
ThriveMD Dallas,Dallas,TX,Dallas,IV Therapy Clinics,6,$500K-$1M,Owner,Medical Director,N/A,N/A,https://www.thrivemddallas.com/
Hello Hydration IV,Dallas,TX,Dallas,IV Therapy Clinics,5,$400K-$800K,Owner,Founder,N/A,N/A,https://hellohydrationiv.com/
The IV Garden,Newton,MA,Boston,IV Therapy Clinics,5,$400K-$800K,Owner,Founder,N/A,N/A,https://www.theivgarden.com
Viva Wellness & IV Therapy,Boston,MA,Boston,IV Therapy Clinics,5,$400K-$800K,Owner,Founder,N/A,N/A,https://www.vivawellnessiv.com/
BiohAK IV Bar,Phoenix,AZ,Phoenix,IV Therapy Clinics,6,$500K-$1M,Owner,Founder,N/A,N/A,https://biohakivbar.com/
Platinum IV Therapy,Phoenix,AZ,Phoenix,IV Therapy Clinics,5,$400K-$800K,Owner,Founder,N/A,N/A,https://www.platinumivtherapy.com/
RevIV Mobile,Charlotte,NC,Charlotte,IV Therapy Clinics,5,$400K-$800K,Owner,Founder,N/A,N/A,https://revivmobile.com/
Bella Vida Aesthetics & Wellness,Miami,FL,Miami,IV Therapy Clinics,6,$500K-$1M,Owner,Medical Director,N/A,N/A,https://bellavidaaesthetics.com/
Key Basis IV,Miami,FL,Miami,IV Therapy Clinics,5,$400K-$800K,Owner,Founder,N/A,N/A,https://www.keybasisiv.com/
Infinite Health Zone,San Francisco,CA,San Francisco Bay Area,IV Therapy Clinics,5,$400K-$800K,Dr. A,Owner/Medical Director,N/A,N/A,https://www.infinitehealthzone.com/
City Laser Clinic IV Therapy,San Francisco,CA,San Francisco Bay Area,IV Therapy Clinics,6,$500K-$1M,Owner,Medical Director,N/A,N/A,https://www.citylaserclinic.com/
West Coast Fertility,Fountain Valley,CA,Orange County,Fertility Clinics,8,$1.5M-$3M,Owner,Medical Director,N/A,N/A,https://www.westcoastfertility.com/
Dr. Banafsheh Kashani Fertility,Aliso Viejo,CA,Orange County,Fertility Clinics,6,$1M-$2M,Dr. Banafsheh Kashani,Owner/REI Specialist,N/A,N/A,https://www.banakashanimd.com/
Reproductive Fertility Center,Los Angeles,CA,Los Angeles,Fertility Clinics,10,$2M-$4M,Owner,Medical Director,N/A,N/A,https://www.reproductivefertility.com/
Thorek Sleep Health Center,Chicago,IL,Chicago,Sleep Clinics,6,$500K-$1M,Dr. Kenneally and Dr. Venkatesan,Independent Practitioners,N/A,N/A,N/A
Dallas Sleep,Plano,TX,Dallas,Sleep Clinics,8,$750K-$1.5M,Owner,Medical Director,N/A,N/A,https://www.dallas-sleep.com/
4 Better Sleep Centers,Dallas,TX,Dallas,Sleep Clinics,6,$500K-$1M,Owner,Medical Director,N/A,N/A,https://www.4bettersleep.com/
Discovery Place,Burns,TN,Nashville,Substance Abuse Treatment Centers,12,$1.5M-$3M,Owner,Executive Director,N/A,N/A,https://discoveryplace.info/
Samaritan Recovery Community,Nashville,TN,Nashville,Substance Abuse Treatment Centers,15,$2M-$4M,Owner,Executive Director,N/A,N/A,https://samctr.org/
Homeward Bound Inc,Dallas,TX,Dallas,Substance Abuse Treatment Centers,15,$2M-$4M,Owner,Executive Director,(214) 941-3500,N/A,https://www.homewardboundinc.org/
PaRC Discovery,Houston,TX,Houston,Substance Abuse Treatment Centers,15,$2M-$4M,Owner,Executive Director,N/A,N/A,https://parcbh.com/
The Council on Recovery,Houston,TX,Houston,Substance Abuse Treatment Centers,15,$2M-$4M,Owner,Executive Director,N/A,N/A,https://www.councilonrecovery.org/
Haymarket Center,Chicago,IL,Chicago,Substance Abuse Treatment Centers,15,$2M-$4M,Owner,Executive Director,N/A,N/A,https://haymarketcenter.org/
Kids In Motion Pediatric Therapy,Los Angeles,CA,Los Angeles,Occupational Therapy Clinics,8,$500K-$1M,Owner,Founder,N/A,N/A,https://www.mykidsinmotion.com/
Hiller Therapy Outdoor OT,Los Angeles,CA,Los Angeles,Occupational Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://www.hillertherapy.com/
Developmental FX,Denver,CO,Denver,Occupational Therapy Clinics,10,$750K-$1.5M,Owner,Executive Director,N/A,N/A,https://www.developmentalfx.org/
Sensational Kidz Therapy,San Francisco Bay Area,CA,San Francisco Bay Area,Occupational Therapy Clinics,6,$400K-$800K,Owner,Founder,N/A,N/A,https://senkidz.com/
Independent Living Inc,Tampa,FL,Tampa,Speech Therapy Clinics,10,$750K-$1.5M,Owner,Founder,N/A,N/A,https://www.independentlivinginc.com/
Alyssa Campbell Therapies,Tampa,FL,Tampa,Speech Therapy Clinics,5,$300K-$600K,Alyssa Campbell,Owner,N/A,N/A,https://alyssacampbelltherapies.com/
Family First Therapy,Tampa,FL,Tampa,Speech Therapy Clinics,8,$500K-$1M,Owner,Founder,N/A,N/A,https://www.familyfirsttherapyinc.com/
Denver Speech and Language,Denver,CO,Denver,Speech Therapy Clinics,6,$400K-$800K,Owner,Founder,N/A,N/A,https://www.denverspeechandlanguage.com/
Brainstorm Therapy Services,Denver,CO,Denver,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://www.brainstormtherapyservices.com/
Speech Therapy with Amy,Orange County,CA,Orange County,Speech Therapy Clinics,5,$300K-$600K,Amy Rowland,Founder/Owner,N/A,N/A,https://www.speechtherapywithamy.com/
Avid Speech Therapy,Orange County,CA,Orange County,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://avidspeech.com/
Small Talk OC,Orange County,CA,Orange County,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://www.smalltalkoc.com/
A.S.K. Therapy LLC,Washington,DC,Washington DC,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder (Black-Owned),N/A,N/A,https://weaskspeech.com/
Speech Therapy DC,Washington,DC,Washington DC,Speech Therapy Clinics,5,$300K-$600K,Liesl Hartmann,Owner,N/A,N/A,https://speechtherapydc.com/
Grusecki Audiology,Surprise,AZ,Phoenix,Hearing Aid Clinics/Audiology,5,$400K-$800K,Owner,Founder/Audiologist,N/A,N/A,https://gruseckiaudiology.com/
Tinnitus & Hearing Center of Arizona,Phoenix,AZ,Phoenix,Hearing Aid Clinics/Audiology,6,$500K-$1M,Owner,Founder/Audiologist,N/A,N/A,https://www.tinnitusaz.com/
Arizona Hearing Center,Phoenix,AZ,Phoenix,Hearing Aid Clinics/Audiology,8,$750K-$1.5M,Dr. Mark J. Syms,Owner/Physician,N/A,N/A,https://www.azhear.com/
Oliver Audiology,San Diego,CA,San Diego,Hearing Aid Clinics/Audiology,6,$500K-$1M,Owner,Founder/Audiologist,N/A,N/A,https://oliveraud.com/
Professional Hearing Service,Atlanta,GA,Atlanta,Hearing Aid Clinics/Audiology,6,$500K-$1M,Owner,Founder,N/A,N/A,https://atlhearing.net/
Hearing Health Center of Houston,Houston,TX,Houston,Hearing Aid Clinics/Audiology,6,$500K-$1M,Owner,Founder,N/A,N/A,https://hearinghealthhouston.com/
Hearing Aid Express,Bellaire,TX,Houston,Hearing Aid Clinics/Audiology,12,$1M-$2M,Owner,Founder,N/A,N/A,https://hearingaidexpress.com/
Minnesota Hearing Aid Professionals,Minneapolis,MN,Minneapolis,Hearing Aid Clinics/Audiology,10,$1M-$2M,Owner,Founder,N/A,N/A,https://www.mhapi.com/
HearSmart Audiology,Boston,MA,Boston,Hearing Aid Clinics/Audiology,5,$400K-$800K,Owner,Founder/Audiologist,N/A,N/A,http://www.hearsmartaudiology.com/
MD Today Urgent Care,San Diego,CA,San Diego,Urgent Care Clinics (Independent),12,$1.5M-$3M,Owner,Founder,N/A,N/A,https://mdtoday.com/
Golden Physicians Medical Group,San Diego,CA,San Diego,Urgent Care Clinics (Independent),10,$1M-$2M,Owner,Founder,N/A,N/A,https://gpmedicalgroup.com/
Perlman Clinic,San Diego,CA,San Diego,Urgent Care Clinics (Independent),10,$1M-$2M,Owner,Founder,N/A,N/A,https://www.perlmanclinic.com/
MedNOW Clinics,Denver,CO,Denver,Urgent Care Clinics (Independent),8,$1M-$2M,Owner,Founder,N/A,N/A,https://www.mednowclinics.com/
AM/PM Walk-In Urgent Care,Bergenfield,NJ,Northern New Jersey,Urgent Care Clinics (Independent),12,$1.5M-$3M,Owner,Founder,N/A,N/A,https://www.ampmwalkinurgentcare.com/
Tarzana Medical Urgent Care,Los Angeles,CA,Los Angeles,Urgent Care Clinics (Independent),8,$1M-$2M,Owner,Medical Director,N/A,N/A,N/A
LX Medical,Minneapolis,MN,Minneapolis,Concierge Medicine Practices,6,$750K-$1.5M,Owner,Founder/Physician,N/A,N/A,https://lx-medical.com/
Dr. Fritz Arnason Concierge Medicine,Minneapolis,MN,Minneapolis,Concierge Medicine Practices,5,$500K-$1M,Dr. Fritz Arnason,Physician,N/A,N/A,https://northmemorial.com/doctor/arnason-fritz/
Lutanen Health,Boston,MA,Boston,Concierge Medicine Practices,5,$500K-$1M,Owner,Founder/Physician,N/A,N/A,https://lutanen.com/
Classic Healthcare,Boston,MA,Boston,Concierge Medicine Practices,5,$500K-$1M,Dr. Steven Van Dam,Owner/Physician,N/A,N/A,https://classichealthcare.com/
Colorado Center for Medical Excellence,Denver,CO,Denver,Concierge Medicine Practices,6,$750K-$1.5M,Owner,Medical Director,N/A,N/A,https://www.coloradocme.com/
The Agatston Center,Miami Beach,FL,Miami,Concierge Medicine Practices,8,$1M-$2M,Dr. Arthur Agatston,Founder,N/A,N/A,https://www.theagatstoncenter.com/
Dr. Elliot Dinetz ConciergeMD,Miami,FL,Miami,Concierge Medicine Practices,5,$500K-$1M,Dr. Elliot Dinetz,Owner/Physician,N/A,N/A,https://www.elliotdinetz.com/
Praeventus Health,Washington,DC,Washington DC,Concierge Medicine Practices,6,$750K-$1.5M,Owner,Founder/Physician,N/A,N/A,https://www.praeventushealth.com/
Total Access Medical,Philadelphia,PA,Philadelphia,Concierge Medicine Practices,5,$500K-$1M,Owner,Founder/Physician,N/A,N/A,https://www.totalaccessmedical.com/
Dr. John L. Sabatini PC,Yardley,PA,Philadelphia,Concierge Medicine Practices,5,$500K-$1M,Dr. John L. Sabatini,Owner/Physician,N/A,N/A,https://www.docsab.com/
Oak Tree Developmental Center,Chicago,IL,Chicago,Speech Therapy Clinics,8,$500K-$1M,Mary,Co-Owner,N/A,N/A,https://www.oaktreekids.com/
Blossom Therapy,Chicago,IL,Chicago,Occupational Therapy Clinics,6,$400K-$800K,Owner,Founder,N/A,N/A,https://blossomtherapychicago.com/
Crossroads Speech and OT,Chicago,IL,Chicago,Speech Therapy Clinics,6,$400K-$800K,Owner,Founder,N/A,N/A,https://crossroadsspeechtherapy.com/
PLAYmatters,Atlanta,GA,Atlanta,Occupational Therapy Clinics,8,$500K-$1M,Owner,Founder,N/A,N/A,https://www.playmatterstherapy.com/
Kids Can Therapy,Atlanta,GA,Atlanta,Occupational Therapy Clinics,8,$500K-$1M,Owner,Founder,N/A,N/A,https://www.kids-can.com/
The Speech Emporium,Houston,TX,Houston,Speech Therapy Clinics,10,$750K-$1.5M,Owner,Founder,N/A,N/A,https://www.thespeechemporium.com/
North Star Pediatric Speech Therapy,Houston,TX,Houston,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://northstarpediatricspeechtherapy.com/
SpeechMonster,Houston,TX,Houston,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://speechmonster.com/
Lama Pediatric Therapies,Tampa,FL,Tampa,Speech Therapy Clinics,8,$500K-$1M,Owner,Founder,N/A,N/A,https://lamatherapies.com/
Bayside Therapy Specialists,Tampa,FL,Tampa,Speech Therapy Clinics,6,$400K-$800K,Owner,Founder,N/A,N/A,https://www.baysidetherapyspecialists.com/
Tampa Children's Therapies,Tampa,FL,Tampa,Speech Therapy Clinics,8,$500K-$1M,Owner,Founder,N/A,N/A,https://www.tampachildrenstherapies.com/
Handprints Therapies,Denver,CO,Denver,Occupational Therapy Clinics,8,$500K-$1M,Owner,Founder,N/A,N/A,https://handprintstherapies.com/
Rocky Mountain Speech Therapy,Denver,CO,Denver,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://rockymountainslp.com/
Colorado Speech Therapy,Denver,CO,Denver,Speech Therapy Clinics,5,$300K-$600K,Owner,Founder,N/A,N/A,https://www.coloradospeech.com/
Affiliated Audiology Consultants,Phoenix,AZ,Phoenix,Hearing Aid Clinics/Audiology,8,$750K-$1.5M,Owner,Founder,N/A,N/A,https://www.hearphoenix.com/
Amdahl Hearing,Minneapolis,MN,Minneapolis,Hearing Aid Clinics/Audiology,6,$500K-$1M,Owner,Founder/Audiologist,N/A,N/A,https://www.amdahlhearing.com/
Tobias & Battite Hearing Wellness,Boston,MA,Boston,Hearing Aid Clinics/Audiology,6,$500K-$1M,Owner,Founder,N/A,N/A,https://www.tobias-battite.com/
