company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
T&L Catering,North Plainfield,NJ,Northern New Jersey,Catering Company,8,$1M-$2M,Owner,Owner,908-757-5473,N/A,tlcatering.com
Waiter's Choice Catering,Charlotte,NC,Charlotte,Catering Company,10,$1M-$3M,Owner,Owner,N/A,orders@waiterschoice.com,waiterschoice.com
Chef Brown Catering,Lawrenceville,GA,Atlanta,Catering Company,8,$1M-$2M,Chef Brown,Owner,678-948-8006,N/A,chefbrowncatering.com
Etai's Catering,Denver,CO,Denver,Catering Company,12,$1M-$3M,Owner,Owner,N/A,N/A,etaiscatering.com
Serendipity Catering,Denver,CO,Denver,Catering Company,10,$1M-$3M,Laura,Owner,N/A,N/A,serendipityfood.com
ProGlobalEvents DC,Washington,DC,Washington DC,Event Planning,10,$1M-$3M,Owner,Owner,N/A,info@proglobalevents.com,proglobalevents.com
Atelier Events DC,Washington,DC,Washington DC,Event Planning,8,$1M-$2M,Owner,Owner,703-346-0247,N/A,ateliereventsdc.com
MarLea Finch Events,Nashville,TN,Nashville,Event Planning,5,$500K-$1M,MarLea Finch,Owner,N/A,N/A,N/A
Total Services Commercial Corp,Framingham,MA,Boston,Commercial Cleaning,12,$1M-$3M,C. Gozzi,Owner,617-201-2126,cgozzi@tsccleaning.com,totalservicescommercialcleaning.com
Breezie Cleaning and Janitorial,Boston,MA,Boston,Commercial Cleaning,8,$1M-$2M,Owner,Owner,617-397-7241,N/A,breezie-cleaning.com
Strategic Janitorial Solutions,Dallas,TX,Dallas,Commercial Cleaning,15,$2M-$5M,Owner,Owner,972-789-9400,N/A,strategicjanitorial.com
Dallas Janitorial Services,Dallas,TX,Dallas,Commercial Cleaning,10,$1M-$2M,Owner,Owner,N/A,N/A,dallasjanitorialservices.com
Eagle Clean Group Miami,Miami,FL,Miami,Commercial Cleaning,12,$1M-$3M,Owner,Owner,N/A,N/A,eaglecleangroup.com
ICS Orlando,Orlando,FL,Orlando,Commercial Cleaning,8,$500K-$1M,Owner,Owner,N/A,N/A,cleaningcfl.com
Arizona Restoration Remodel,Phoenix,AZ,Phoenix,Restoration Company,8,$1M-$2M,Owner,Owner,480-410-0921,N/A,N/A
Paul Davis Greater Phoenix,Phoenix,AZ,Phoenix,Restoration Company,15,$2M-$5M,Owner,Owner,602-278-8837,N/A,greater-phoenix.pauldavis.com
Big Wave Restoration,Tampa,FL,Tampa,Restoration Company,10,$1M-$3M,Owner,Owner,N/A,N/A,bigwaverestoration.com
DATLA Logistics,Denver,CO,Denver,Trucking Dispatch,8,$500K-$1M,Owner,Owner,N/A,N/A,datlalogistics.com
On Demand Trucking Charlotte,Charlotte,NC,Charlotte,Trucking Dispatch,8,$1M-$2M,Owner,Owner,N/A,N/A,ondemandtrucking.us
Herrera's Machine Shop,Los Angeles,CA,Los Angeles,Machine Shop,8,$1M-$2M,Herrera,Owner,N/A,N/A,herrerasmachineshop.com
La Machine Shop Inc,Los Angeles,CA,Los Angeles,Machine Shop,10,$1M-$3M,Owner,Owner,N/A,N/A,lamachineshop.com
Focus Signs & Graphics,Orange County,CA,Orange County,Sign Manufacturing,8,$1M-$2M,Owner,Owner,714-695-5459,N/A,orangecountysigncompany.net
Quick Signs Orange County,Tustin,CA,Orange County,Sign Manufacturing,8,$1M-$2M,Owner,Owner,714-573-9313,N/A,orangecountysigns.com
Granny NANNIES Atlanta,Atlanta,GA,Atlanta,Senior Home Care,10,$1M-$3M,Owner,Owner,404-530-0040,N/A,grannynannies.com/Atlanta
Quality Care InHome Care,Atlanta,GA,Atlanta,Senior Home Care,10,$1M-$3M,Owner,Owner,470-929-9154,N/A,qualitycareinhome.com
HomeWell Care Services Atlanta,Atlanta,GA,Atlanta,Senior Home Care,10,$1M-$3M,Owner,Owner,470-945-4800,N/A,homewellcares.com
SYNERGY HomeCare Manhattan,New York,NY,New York City,Senior Home Care,15,$2M-$5M,Owner,Owner,212-928-9500,N/A,synergyhomecare.com
Accredited Home Healthcare Houston,Houston,TX,Houston,Home Health Agency,12,$1M-$3M,Owner,Owner,832-408-7999,N/A,N/A
Copper Canyon Millworks,Phoenix,AZ,Phoenix,Cabinet Manufacturing,10,$1M-$3M,Owner,Owner,N/A,N/A,coppercanyonaz.com
AZ Cabinet Maker,Phoenix,AZ,Phoenix,Cabinet Manufacturing,8,$1M-$2M,Owner,Owner,N/A,N/A,azcabinetmaker.com
Fleet Couriers Boston,Boston,MA,Boston,Courier Company,10,$1M-$3M,Owner,Owner,800-734-9309,N/A,fleetcouriers.com
Philadelphia Couriers,Philadelphia,PA,Philadelphia,Courier Company,10,$1M-$3M,Owner,Owner,610-486-3140,N/A,philadelphiacouriers.com
Jet Delivery Orange County,Orange County,CA,Orange County,Courier Company,10,$1M-$3M,Owner,Owner,800-716-7169,N/A,jetdelivery.com
DeJong Iron,Paterson,NJ,Northern New Jersey,Metal Fabrication,10,$1M-$3M,Owner,Owner,N/A,N/A,dejongiron.com
Integrity Ironworks,Northern NJ,NJ,Northern New Jersey,Metal Fabrication,8,$1M-$2M,Owner,Owner,N/A,N/A,integrityironworksnj.com
Roberson Machine Company,Newark,NJ,Northern New Jersey,Machine Shop,12,$2M-$5M,Owner,Owner,N/A,N/A,robersontool.com
Atlanta Sign Company,Atlanta,GA,Atlanta,Sign Manufacturing,8,$1M-$2M,Owner,Owner,678-433-9878,N/A,atlsigncompany.com
Minneapolis Sign Company,Minneapolis,MN,Minneapolis,Sign Manufacturing,8,$1M-$2M,Owner,Owner,N/A,N/A,minneapolissigncompany.com
Savvy DMC Tampa,Tampa,FL,Tampa,Event Planning,10,$1M-$3M,Owner,Owner,N/A,N/A,savvydmc.com
Beyond Woodworking LLC,Phoenix,AZ,Phoenix,Cabinet Manufacturing,6,$500K-$1M,Erick,Owner,N/A,N/A,N/A
C&S Cabinets,Dallas,TX,Dallas,Cabinet Manufacturing,10,$1M-$3M,Owner,Owner,N/A,N/A,cnscabinets.com
