company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
P2 Electrical Contracting,Nashville,TN,Nashville,Electrical,8,$1M-$3M,Owner,Owner,N/A,N/A,p2electricalcontracting.com
Fast Electric,Nashville,TN,Nashville,Electrical,10,$1M-$3M,Owner,Owner,(615) 360-2300,N/A,fastelect.com
Erwin Electric,Tampa,FL,Tampa,Electrical,12,$1M-$3M,Owner,Owner,N/A,N/A,erwinelectric.com
Mandy's Electric,Tampa,FL,Tampa,Electrical,10,$1M-$3M,Owner,Owner,N/A,N/A,mandyselectric.com
Buell Electric,Clearwater,FL,Tampa,Electrical,10,$1M-$3M,Owner,Owner,N/A,N/A,buellelectric.com
Family Home Improvement,Washington,DC,Washington DC,Roofing,10,$1M-$3M,Owner,Owner,N/A,N/A,family-roofing.com
Brax Roofing,Washington,DC,Washington DC,Roofing,15,$2M-$5M,Owner,Owner,N/A,N/A,braxroofing.com
DC Roofing,Washington,DC,Washington DC,Roofing,8,$1M-$3M,Owner,Owner,N/A,N/A,dc-roofing.ueniweb.com
San Diego Home Remodeling,San Diego,CA,San Diego,Remodeling,10,$1M-$3M,Owner,Owner,(619) 877-2999,N/A,sandiego-homeremodeling.com
Lars Remodeling & Design,San Diego,CA,San Diego,Remodeling,15,$2M-$5M,Owner,Owner,N/A,N/A,larsremodel.com
Precision Home Design & Remodeling,San Diego,CA,San Diego,Remodeling,12,$2M-$5M,Owner,Owner,N/A,N/A,precision-sd.com
Magic Painting Company,Minneapolis,MN,Minneapolis,Painting,10,$1M-$3M,Owner,Owner,N/A,N/A,magicpainting.com
Brennan Heikes Painting,Minneapolis,MN,Minneapolis,Painting,8,$500K-$1.5M,Brennan Heikes,Owner,N/A,N/A,brennanheikespainting.com
Edina Painting,Minneapolis,MN,Minneapolis,Painting,12,$1M-$3M,Owner,Owner,N/A,N/A,edinapainting.com
Tonka Roofing,Minneapolis,MN,Minneapolis,Roofing,8,$1M-$3M,Rich,Owner,N/A,N/A,N/A
Walker Roofing,St. Paul,MN,Minneapolis,Roofing,12,$2M-$5M,Owner,Owner,N/A,N/A,walkerroofing.com
MN Pro Contractors,Minneapolis,MN,Minneapolis,Roofing,10,$1M-$3M,Owner,Owner,N/A,N/A,mnprocontractors.com
Lifetime Custom Painting,San Diego,CA,San Diego,Painting,10,$1M-$3M,Owner,Owner,N/A,N/A,lifetimecustom.com
AMK Painting,San Diego,CA,San Diego,Painting,8,$500K-$1.5M,Owner,Owner,N/A,N/A,amkpaintingca.com
Heritage Pest Control,North Jersey,NJ,Northern New Jersey,Pest Control,12,$1M-$3M,Owner,Owner,N/A,N/A,heritagepestcontrolnj.com
Arrow Pest Control,North Jersey,NJ,Northern New Jersey,Pest Control,15,$2M-$5M,Owner,Owner,N/A,N/A,arrownj.com
Cooper Pest Solutions,North Jersey,NJ,Northern New Jersey,Pest Control,18,$3M-$7M,Owner,Owner,N/A,N/A,cooperpest.com
Paragon Exterior,Philadelphia,PA,Philadelphia,Roofing,10,$1M-$3M,Owner,Owner,N/A,N/A,paragonexterior.com
DiFabion Remodeling,Charlotte,NC,Charlotte,Remodeling,12,$2M-$5M,Owner,Owner,N/A,N/A,N/A
Fine Line Construction,Charlotte,NC,Charlotte,Remodeling,10,$1M-$3M,Owner,Owner,N/A,N/A,finelineconstruction.net
Emerald Painting,Washington,DC,Washington DC,Painting,8,$1M-$3M,Owner,Owner,N/A,N/A,emerald-painting.com
Washington House Painters,Washington,DC,Washington DC,Painting,10,$1M-$3M,Owner,Owner,N/A,N/A,washingtonhousepainters.com
Carolina Pest Management,Charlotte,NC,Charlotte,Pest Control,20,$3M-$7M,Owner,Owner,N/A,N/A,carolinapest.com
Green Leaf Outdoor Services,Philadelphia,PA,Philadelphia,Landscaping,10,$1M-$3M,Owner,Owner,N/A,N/A,greenleaf-outdoorservices.com
Roots Landscape,Philadelphia,PA,Philadelphia,Landscaping,8,$1M-$3M,Owner,Owner,N/A,N/A,rootslandscape.com
D. Muzzioli Landscaping,Boston,MA,Boston,Landscaping,8,$500K-$1.5M,D. Muzzioli,Owner,N/A,N/A,dmuzzioli.com
DD Elite Landscaping,Boston,MA,Boston,Landscaping,10,$1M-$3M,Owner,Owner,N/A,N/A,ddelitelandscaping.com
Merrifield Garden & Design,Boston,MA,Boston,Landscaping,6,$500K-$1.5M,Owner,Owner,N/A,N/A,merrifieldgardendesign.com
Miami Pro Construction,Miami,FL,Miami,Remodeling,10,$1M-$3M,Owner,Owner,N/A,N/A,miamiproconstruction.com
MT Construction Group,Miami,FL,Miami,Remodeling,12,$2M-$5M,Owner,Owner,N/A,N/A,miamitile.com
FlowTech AC,Miami,FL,Miami,HVAC,10,$1M-$3M,Owner,Owner,N/A,N/A,flowtechac.com
Master Cooling Contractors,Miami,FL,Miami,HVAC,8,$1M-$3M,Owner,Owner,N/A,N/A,mastercoolingcontractorsllc.com
Cusano Air Conditioning,Miami,FL,Miami,HVAC,10,$1M-$3M,Owner,Owner,N/A,N/A,cusanoairconditioning.com
Infinity Plumbing & Rooter,San Francisco,CA,San Francisco Bay Area,Plumbing,6,$500K-$1.5M,Owner,Owner,N/A,N/A,sanfranciscoplumbingrepair.com
Mid Peninsula Plumbing,San Francisco,CA,San Francisco Bay Area,Plumbing,10,$1M-$3M,Owner,Owner,N/A,N/A,midpeninsulaplumbing.com
Eco Smart Roofer,San Francisco,CA,San Francisco Bay Area,Roofing,10,$1M-$3M,Owner,Owner,N/A,N/A,ecosmartroofer.com
Marina Bay Roofing,San Francisco,CA,San Francisco Bay Area,Roofing,8,$1M-$3M,Owner,Owner,N/A,N/A,marinabayroofing.com
Golden Heights Roofing,San Francisco,CA,San Francisco Bay Area,Roofing,8,$1M-$3M,Owner,Owner,N/A,N/A,goldenheightsroofing.com
SOF Contractors,Philadelphia,PA,Philadelphia,Remodeling,12,$2M-$5M,Owner,Owner,N/A,N/A,sofcontractors.com
Mr. Contractor Inc,Philadelphia,PA,Philadelphia,Remodeling,10,$1M-$3M,Owner,Owner,N/A,N/A,mrcontractorinc.com
Bright Star Handyman Service,Philadelphia,PA,Philadelphia,Remodeling,8,$1M-$3M,Owner,Owner,N/A,N/A,N/A
