company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Appliance Cowboys,Houston,TX,Houston,Appliance Repair,10,$1M-$2M,Owner,Owner,N/A,N/A,https://appliancecowboys.com/
Max Appliance Repair,Dallas,TX,Dallas,Appliance Repair,5,$400K-$800K,Mahir Abbasov,Owner,N/A,N/A,N/A
Tribal Waters Custom Pools,Phoenix,AZ,Phoenix,Pool Service,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.tribalwaterspools.com/
Living Water Pool Service,Los Angeles,CA,Los Angeles,Pool Service,6,$500K-$1M,Owner,Owner,N/A,N/A,https://livingwaterpoolservice.com/
Xscapes Irrigation and Landscapes,Dallas,TX,Dallas,Irrigation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://xscapesirrigation.com/
Sprinkles Irrigation & Landscape,Atlanta,GA,Atlanta,Irrigation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.sprinklesirrigation.com/
Oasis Landscapes & Irrigation,Atlanta,GA,Atlanta,Irrigation,12,$1.5M-$3M,Owner,Owner,N/A,N/A,https://oasislandscape.com/
Irrigation Pros,Orange County,CA,Orange County,Irrigation,5,$400K-$800K,Owner,Owner,N/A,N/A,https://irrigationprosoc.com/
LD Floors,Atlanta,GA,Atlanta,Flooring Contractor,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://ldfloorsatlanta.com/
PRO FLOORS,Atlanta,GA,Atlanta,Flooring Contractor,5,$400K-$800K,Owner,Owner,N/A,N/A,https://profloors.us/
Floors4U Inc.,San Francisco,CA,San Francisco Bay Area,Flooring Contractor,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://floors4uinstall.com/
Diablo Flooring Inc.,San Francisco,CA,San Francisco Bay Area,Flooring Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.diabloflooring.com/
Dallas Flooring Warehouse,Dallas,TX,Dallas,Flooring Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://dallasflooringwarehouse.com/
Midwest Flooring LLC,Minneapolis,MN,Minneapolis,Flooring Contractor,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.midwestflooringmn.com/
U.B. Hardwoods,Minneapolis,MN,Minneapolis,Flooring Contractor,6,$500K-$1M,Owner,Owner,N/A,N/A,N/A
All-Pro Fence Company,Phoenix,AZ,Phoenix,Fence Installation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.allprofenceaz.com/
Diamond Iron,Phoenix,AZ,Phoenix,Fence Installation,10,$1M-$2M,Chris Blauvelt,Owner,N/A,N/A,N/A
Fence Company Phoenix,Phoenix,AZ,Phoenix,Fence Installation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://fencecompanyphoenixaz.com/
Denver Fence Construction,Denver,CO,Denver,Fence Installation,10,$1M-$2M,Owner,Owner,N/A,N/A,https://denverfenceconstruction.com/
Champion Fence and Construction,Denver,CO,Denver,Fence Installation,12,$1.5M-$3M,Owner,Owner,N/A,N/A,https://www.teamchampionfence.com/
Budget Fence Company,Nashville,TN,Nashville,Fence Installation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.budgetfencenashville.com/
O'Keefe Built,Denver,CO,Denver,Deck Builder,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://okeefebuilt.com/
Land Designs by Colton,Denver,CO,Denver,Deck Builder,7,$600K-$1.2M,Jon,Owner,N/A,N/A,https://landdesignsbycolton.com/
Boston Deck and Porch,Boston,MA,Boston,Deck Builder,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://bostondeckandporch.com/
RF Sullivan LLC,Nashville,TN,Nashville,Deck Builder,6,$500K-$1M,R.F. Sullivan,Owner,N/A,N/A,https://www.rfsullivandecks.com
L&L Contractors,Murfreesboro,TN,Nashville,Deck Builder,10,$1M-$2M,Owner,Owner,N/A,N/A,https://landlcontractors.com/
Classic Blinds and Closets,Nashville,TN,Nashville,Window Treatment,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://classicblindsandclosets.com/
Music City Blinds,Nashville,TN,Nashville,Window Treatment,5,$400K-$800K,Owner,Owner,N/A,N/A,https://musiccityblind.com/
Orange County Shutters,Orange County,CA,Orange County,Window Treatment,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.orangecountyshutters.com/
Field Work Design & Craft,Los Angeles,CA,Los Angeles,Window Treatment,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.fieldworkdesigncraft.com
SpaceManager Custom Closets,Houston,TX,Houston,Closet/Organization,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.spacemanager.com/
Custom Closets of Georgia,Atlanta,GA,Atlanta,Closet/Organization,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.customclosetsofgeorgia.com/
Creative Closets,Atlanta,GA,Atlanta,Closet/Organization,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.creativeclosetsandmore.com/
Artisan Custom Closets,Atlanta,GA,Atlanta,Closet/Organization,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.artisancustomclosets.com
Space Solutions,Phoenix,AZ,Phoenix,Closet/Organization,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.spacesolutionsaz.com/
Abbsolutely Organized,Scottsdale,AZ,Phoenix,Closet/Organization,5,$300K-$600K,Abby,Founder/CEO,N/A,N/A,https://www.abbsolutelyorganized.com/
Inspired Closets Dallas-Fort Worth,Dallas,TX,Dallas,Closet/Organization,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.inspiredclosets.com/locations/dallas-fort-worth/
Junk Removal JM,Orlando,FL,Orlando,Junk Removal,5,$300K-$600K,Owner,Owner,N/A,N/A,https://junkremovaljm.com/
World of Dumpsters,Orlando,FL,Orlando,Junk Removal,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://worldofdumpsters.com/
Alliance Rubbish Removal,Dallas,TX,Dallas,Junk Removal,6,$500K-$1M,Owner,Founder,N/A,N/A,https://alliancerubbish.com/
Get Rid of It,Washington,DC,Washington DC,Junk Removal,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://getitremovedva.com/
MetroWest Disposal,Boston,MA,Boston,Junk Removal,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.metrowestdisposal.com/
Rancho San Diego Self Storage,San Diego,CA,San Diego,Storage Facility,6,$600K-$1.2M,Owner,Owner,N/A,N/A,https://rsd-storage.com/
Booth Movers,Bergen County,NJ,Northern New Jersey,Storage Facility,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.boothmovers.com/
Reliable Van & Storage,Northern NJ,NJ,Northern New Jersey,Storage Facility,12,$1.5M-$3M,Owner,Owner,N/A,N/A,N/A
Sweetwater Pools Inc.,Houston,TX,Houston,Pool Service,15,$2M-$4M,Owner,Owner,N/A,N/A,https://sweetwaterpoolsinc.com/
Postorino Pool Service,Phoenix,AZ,Phoenix,Pool Service,12,$1.5M-$3M,Doug Sydenham,VP/GM/Owner,N/A,N/A,N/A
Professional Poolcare Orlando,Orlando,FL,Orlando,Pool Service,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://professionalpoolcareorlando.com/
Precision Irrigation Systems,Dallas,TX,Dallas,Irrigation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.precisionirrigationsystems.com/
T5 Irrigation LLC,Dallas,TX,Dallas,Irrigation,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.t5irrigation.com
Ecosystems Services Inc.,Atlanta,GA,Atlanta,Irrigation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://watertheyard.com/
Nadine Floor Company,Dallas,TX,Dallas,Flooring Contractor,8,$700K-$1.3M,Owner,Owner,N/A,N/A,N/A
Signature Hardwood Floors,San Francisco,CA,San Francisco Bay Area,Flooring Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://signaturehf.com/
Lakeside Floor Covering,Minneapolis,MN,Minneapolis,Flooring Contractor,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://lakesidefloorcovering.com/
76 Fence Charlotte,Charlotte,NC,Charlotte,Fence Installation,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://76fence.com/charlotte
Stand Strong Fencing Charlotte,Charlotte,NC,Charlotte,Fence Installation,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.standstrongfencing.com/charlotte-nc/
Town & Country Fence,Charlotte,NC,Charlotte,Fence Installation,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.towncountryfence.com/
Alta Fence Co.,Martinez,CA,San Francisco Bay Area,Fence Installation,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.altafenceco.com/
Wallaby Homes Deck Builder,Nashville,TN,Nashville,Deck Builder,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://deckbuildernashvilletn.com/
DeckPro Surface Solutions,Philadelphia,PA,Philadelphia,Deck Builder,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://deckprosurfacesolutions.com/
Boston Hardwood Decks,Boston,MA,Boston,Deck Builder,6,$500K-$1M,Owner,Owner,N/A,N/A,https://bostonhardwooddecks.com/
Window Decor,Washington,DC,Washington DC,Window Treatment,8,$700K-$1.3M,Owner,Owner,N/A,N/A,N/A
BostonBlinds,Boston,MA,Boston,Window Treatment,6,$500K-$1M,John Bulian,Owner,N/A,N/A,N/A
California Shade,Orange County,CA,Orange County,Window Treatment,6,$500K-$1M,Paolo,Owner,N/A,N/A,https://californiashade.com/
Daymakers Moving & Storage,Minneapolis,MN,Minneapolis,Moving Company,10,$1M-$2M,Owner,Owner,N/A,N/A,https://daymakersmoving.com/
EZ Breezy Moves,Minneapolis,MN,Minneapolis,Moving Company,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://ezbreezymoves.com/
Wall to Wall Moving Services,Denver,CO,Denver,Moving Company,8,$700K-$1.3M,Owner,Owner,N/A,N/A,https://www.walltowallmovers.com/
