company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Revive Wellness NC,Raleigh,NC,Raleigh,IV Therapy,5,$250K-$750K,Lyndsay,Owner/RN,N/A,N/A,revivewellnessnc.com
Northwest Fertility Center,Portland,OR,Portland,Fertility Clinic,10,$2M-$5M,Dr. Eugene Stoelk,Owner/Medical Director,N/A,N/A,N/A
Austin Fertility & Reproductive Medicine,Austin,TX,Austin,Fertility Clinic,15,$5M-$10M,Dr. Shahryar Kavoussi,Owner/Physician,N/A,N/A,austinfertility.com
Austin Fertility Institute,Austin,TX,Austin,Fertility Clinic,10,$2M-$5M,Dr. Moghadam,Founder/Medical Director,N/A,N/A,austinfertilityinstitute.com
Reproductive Care Center,Salt Lake City,UT,Salt Lake City,Fertility Clinic,15,$3M-$7M,N/A,Owner,N/A,N/A,fertilitydr.com
Utah Fertility Center,Salt Lake City,UT,Salt Lake City,Fertility Clinic,20,$5M-$10M,N/A,Owner,N/A,N/A,utahfertility.com
Raleigh Urgent Care Center,Raleigh,NC,Raleigh,Urgent Care,10,$2M-$5M,Dr. Mask,Founder/Medical Director,N/A,N/A,raleighurgentcarecenter.com
Alamo City Urgent Care,San Antonio,TX,San Antonio,Urgent Care,10,$1M-$3M,N/A,Owner,N/A,N/A,alamocityuc.com
Gonzaba Urgent Care Center,San Antonio,TX,San Antonio,Urgent Care,15,$3M-$7M,William Gonzaba M.D.,Founder,N/A,N/A,gonzabaurgentcare.com
Innovative Primary Care,San Antonio,TX,San Antonio,Urgent Care,10,$1M-$3M,N/A,Owner,N/A,N/A,innovativeuc.com
Portland Urgent Care,Portland,OR,Portland,Urgent Care,10,$1M-$3M,N/A,Founder/Owner,N/A,N/A,portlandurgentcare.com
Evergreen Urgent Care,Portland,OR,Portland,Urgent Care,10,$1M-$3M,N/A,Owner,N/A,N/A,evergreenurgent.com
Salt Lake Speech & Cognitive Therapy,Salt Lake City,UT,Salt Lake City,Speech Therapy,5,$250K-$750K,Dr. Catharine DeLong,Owner,N/A,N/A,saltlakespeech.com
Elevate Speech & Language Therapy,Salt Lake City,UT,Salt Lake City,Speech Therapy,5,$250K-$500K,Elyse Flynn,Owner/Founder,N/A,N/A,elevatespeechtherapyslc.com
Wasatch Speech & Language Center,Salt Lake City,UT,Salt Lake City,Speech Therapy,8,$500K-$1.5M,N/A,Owner,N/A,N/A,wasatchspeech.com
Therapy Corps,Austin,TX,Austin,Speech Therapy,6,$500K-$1M,Ashley Fairleigh,Owner,N/A,N/A,therapycorpstexas.com
Sol Speech & Language Therapy,Austin,TX,Austin,Speech Therapy,8,$500K-$1.5M,Cortney Lhota,Founder/Owner,N/A,N/A,solspeechandlanguage.com
Inside Out Speech & Language Therapy,Austin,TX,Austin,Speech Therapy,5,$250K-$750K,Angela Murphy,Founder/Owner,N/A,N/A,insideoutspeech.com
Tandem Speech Therapy,Austin,TX,Austin,Speech Therapy,5,$250K-$500K,Emily Cohen,Founder/Owner,N/A,N/A,tandemspeechtherapy.com
KidSpark Therapy,Austin,TX,Austin,Speech Therapy,5,$250K-$500K,Kay,Founder/Owner,N/A,N/A,kidsparktherapy.com
Andrea Sorells Speech Solutions,Jacksonville,FL,Jacksonville,Speech Therapy,5,$250K-$500K,Andrea Sorells,Co-Owner/SLP,N/A,N/A,sorellsspeechsolutions.com
Play Works Therapies,Jacksonville,FL,Jacksonville,Speech Therapy,8,$500K-$1.5M,N/A,Owner,N/A,N/A,playworkstherapies.com
Southern Nevada Audiology,Las Vegas,NV,Las Vegas,Audiology,6,$500K-$1.5M,Carrie L. Page-Unkel,Owner/Audiologist,N/A,N/A,snaudiology.com
Desert Valley Audiology,Las Vegas,NV,Las Vegas,Audiology,8,$1M-$2M,Timothy Hunsaker,Owner/Founder,N/A,N/A,N/A
Hearing Centers of Nevada,Las Vegas,NV,Las Vegas,Audiology,10,$1M-$3M,Heather Castellano,Owner/Operator,N/A,N/A,hcnevada.com
Melliti Medical Group,Las Vegas,NV,Las Vegas,Audiology,6,$500K-$1.5M,Saifallah Melliti,Owner/Audiologist,N/A,N/A,mellitimedical.com
Concierge Audiology Las Vegas,Las Vegas,NV,Las Vegas,Audiology,5,$500K-$1M,Dr. Kathleen Lee,Owner,N/A,N/A,conciergeaudiologylv.com
Hearing & Audiology Services,Raleigh,NC,Raleigh,Audiology,6,$500K-$1.5M,N/A,Owner,N/A,N/A,hearingandaudiologyservices.com
ENT & Audiology Associates,Raleigh,NC,Raleigh,Audiology,15,$2M-$5M,Doug Holmes,Co-Founder/Owner,N/A,N/A,entandaudiology.com
Now Hear This Clinic,Raleigh,NC,Raleigh,Audiology,6,$500K-$1.5M,N/A,Owner,N/A,N/A,nowhearthisclinic.com
Alamo Hearing Aid & Audiological Service,San Antonio,TX,San Antonio,Audiology,8,$1M-$2M,Holly Spiser Foley,Owner/Audiologist,N/A,N/A,alamohearing.com
Associates of Audiology,San Antonio,TX,San Antonio,Audiology,18,$3M-$7M,N/A,Owner,N/A,N/A,associatesofaudiology.com
Acro Audiology,San Antonio,TX,San Antonio,Audiology,5,$500K-$1M,Kayla Golliher,Owner/Lead Audiologist,N/A,N/A,acroaudiology.com
Neighborhood Grills Catering,Seattle,WA,Seattle,Catering,8,$1M-$2M,N/A,Owner,N/A,N/A,neighborhoodgrillscatering.com
Pacific Northwest Catering,Seattle,WA,Seattle,Catering,10,$1M-$3M,N/A,Owner,N/A,N/A,pacificnorthwestcatering.com
Cafe Trio Catering,Salt Lake City,UT,Salt Lake City,Restaurant Group,15,$2M-$5M,Mikel Trapp,Owner/Operating Partner,N/A,N/A,triodiningslc.com
From Scratch SLC,Salt Lake City,UT,Salt Lake City,Restaurant Group,10,$1M-$3M,N/A,Owner,N/A,N/A,fromscratchslc.com
Schulte Design Associates,Jacksonville,FL,Jacksonville,Interior Design,8,$1M-$2M,N/A,Principal,N/A,N/A,schultedesign.com
Micamy Design Studio,Jacksonville,FL,Jacksonville,Interior Design,5,$500K-$1M,N/A,Owner,N/A,N/A,micamydesign.com
Keep Austin Baked,Austin,TX,Austin,Bakery/Wholesale,8,$1M-$2M,N/A,Owner,N/A,N/A,keepaustinbaked.com
Johnson Bros Bakery Supply,San Antonio,TX,San Antonio,Bakery/Wholesale,15,$3M-$7M,Kevin Johnson,Founder/Owner,N/A,N/A,jbrosbakerysupply.com
Village Bread & Bagel,Jacksonville,FL,Jacksonville,Bakery/Wholesale,8,$1M-$2M,Dan,Owner,N/A,dan@villagebread.com,villagebread.com
Community Loaves,Jacksonville,FL,Jacksonville,Bakery/Wholesale,6,$500K-$1M,N/A,Owner,N/A,N/A,communityloavesjax.com
Marsee Baking,Portland,OR,Portland,Bakery/Wholesale,12,$1M-$3M,N/A,Owner,N/A,N/A,marseebaking.com
Grand Central Bakery,Portland,OR,Portland,Bakery/Wholesale,20,$3M-$7M,N/A,Owner,N/A,N/A,grandcentralbakery.com
EPC Elite Pool Care,Raleigh,NC,Raleigh,Pool Service,6,$500K-$1M,N/A,Owner,N/A,N/A,epcelitepoolcare.net
Austin Pool Times,Austin,TX,Austin,Pool Service,6,$500K-$1.5M,Max,Owner,N/A,N/A,austinpooltimes.com
Motts Pool Service,Las Vegas,NV,Las Vegas,Pool Service,8,$1M-$2M,N/A,Owner,N/A,N/A,mottspools.com
Royalty Pools LLC,Las Vegas,NV,Las Vegas,Pool Service,6,$500K-$1M,N/A,Owner,N/A,N/A,royaltypoolslasvegas.com
Accent Flooring Utah,Salt Lake City,UT,Salt Lake City,Flooring,8,$1M-$2M,N/A,Owner,N/A,N/A,accentflooringut.com
Artisan Flooring of NC,Raleigh,NC,Raleigh,Flooring,6,$500K-$1.5M,N/A,Owner,N/A,N/A,artisanflooringofnc.com
Carolina In Home Flooring,Raleigh,NC,Raleigh,Flooring,6,$500K-$1.5M,N/A,Owner,N/A,N/A,ncinhomeflooring.com
Beno's Flooring,Las Vegas,NV,Las Vegas,Flooring,10,$1M-$3M,N/A,Owner,N/A,N/A,benosflooring.com
Elite Fence & Welding,San Antonio,TX,San Antonio,Fence Company,8,$1M-$2M,N/A,Owner,N/A,N/A,elitefencesa.com
J.B. Maintenance Fence,San Antonio,TX,San Antonio,Fence Company,10,$1M-$3M,N/A,Owner,N/A,N/A,jbmaintenancesa.com
Dynamic Fence LLC,Jacksonville,FL,Jacksonville,Fence Company,6,$500K-$1.5M,N/A,Owner,N/A,N/A,dynamicfencellc.com
Economy Fence Center,Seattle,WA,Seattle,Fence Company,10,$1M-$3M,N/A,Owner,N/A,N/A,economyfence.com
Contour Fence,Seattle,WA,Seattle,Fence Company,8,$1M-$2M,N/A,Owner,N/A,N/A,contourfence.com
87 Movers Las Vegas,Las Vegas,NV,Las Vegas,Moving Company,10,$1M-$2M,N/A,Owner,N/A,N/A,87moverslasvegas.com
Smooth Move People,Portland,OR,Portland,Moving Company,8,$1M-$2M,N/A,Owner,N/A,N/A,smoothmovepeople.net
Rose City Moving,Portland,OR,Portland,Moving Company,10,$1M-$3M,N/A,Owner,N/A,N/A,rosecitymoving.com
Excel Moving & Storage,Raleigh,NC,Raleigh,Moving Company,15,$2M-$5M,N/A,Owner,N/A,N/A,excelms.com
Little Guys Movers Raleigh,Raleigh,NC,Raleigh,Moving Company,10,$1M-$3M,N/A,Owner,N/A,N/A,littleguys.com
Einstein Moving Company San Antonio,San Antonio,TX,San Antonio,Moving Company,15,$2M-$5M,N/A,Owner,N/A,N/A,einsteinmoving.com
904 Junk Removal,Jacksonville,FL,Jacksonville,Junk Removal,5,$250K-$750K,N/A,Owner,N/A,N/A,904refresh.com
Jacksonville Hauling & Junk Removal,Jacksonville,FL,Jacksonville,Junk Removal,6,$500K-$1M,Corey,Owner,N/A,N/A,jhjremoval.com
Junk King Seattle,Seattle,WA,Seattle,Junk Removal,10,$1M-$2M,N/A,Owner,N/A,N/A,junk-king.com
Razzies Junk Removal,Seattle,WA,Seattle,Junk Removal,5,$250K-$750K,N/A,Owner,N/A,N/A,razziesjunkremoval.com
JunkGuys Austin,Austin,TX,Austin,Junk Removal,6,$500K-$1M,N/A,Owner,N/A,N/A,N/A
Texas Weight Loss,Austin,TX,Austin,Weight Loss Clinic,10,$1M-$3M,N/A,Owner,N/A,N/A,texasweightlossnow.com
First Coast MD,Jacksonville,FL,Jacksonville,Weight Loss Clinic,8,$1M-$2M,N/A,Owner,N/A,N/A,firstcoastmd.com
MD Diet Clinic,Salt Lake City,UT,Salt Lake City,Weight Loss Clinic,8,$1M-$2M,N/A,Owner,N/A,N/A,mddietclinic.com
Utah Trim Clinic,Salt Lake City,UT,Salt Lake City,Weight Loss Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,utahtrimclinic.com
IV Bird,Austin,TX,Austin,IV Therapy,6,$500K-$1M,Dr. Mathew Darling,Medical Director,N/A,N/A,ivbird512.com
Hydrate Medical Raleigh,Raleigh,NC,Raleigh,IV Therapy,5,$250K-$750K,N/A,Owner,N/A,N/A,raleigh.hydratemedical.com
Atlas Health Institute,Las Vegas,NV,Las Vegas,IV Therapy,8,$1M-$2M,Ariana Mancilla,Co-Founder,N/A,N/A,atlashealthinstitute.com
Regenerate Me,Las Vegas,NV,Las Vegas,IV Therapy,6,$500K-$1.5M,N/A,Owner,N/A,N/A,regenerateme.com
Cedar Park Fertility Center,Austin,TX,Austin,Fertility Clinic,10,$2M-$5M,N/A,Owner,N/A,N/A,cedarparkfertility.com
Utah Fertility Specialists,Salt Lake City,UT,Salt Lake City,Fertility Clinic,10,$2M-$5M,N/A,Owner,N/A,N/A,utahfertilityspecialists.com
AFC Urgent Care Raleigh,Raleigh,NC,Raleigh,Urgent Care,10,$1M-$3M,N/A,Owner,N/A,N/A,afcurgentcare.com
Full Spectrum ER and Urgent Care,San Antonio,TX,San Antonio,Urgent Care,12,$2M-$5M,N/A,Owner,N/A,N/A,fullspectrumer.com
Blacksmith Speech Therapy,Salt Lake City,UT,Salt Lake City,Speech Therapy,5,$250K-$500K,N/A,Owner,N/A,N/A,blacksmithspeechtherapy.com
Prism Speech ATX,Austin,TX,Austin,Speech Therapy,5,$250K-$500K,N/A,Owner,N/A,N/A,prismspeechatx.com
Austin Speech Labs,Austin,TX,Austin,Speech Therapy,8,$500K-$1.5M,Shilpa,Co-Founder/President,N/A,N/A,austinspeechlabs.org
Tavvy Speech Therapy,Jacksonville,FL,Jacksonville,Speech Therapy,5,$250K-$500K,Kristine,Owner/SLP,N/A,N/A,tavvyspeech.com
The Grove Therapy Services,Jacksonville,FL,Jacksonville,Speech Therapy,6,$500K-$1M,N/A,Owner,N/A,N/A,thegrovetherapyco.com
Hearing Associates of Las Vegas,Las Vegas,NV,Las Vegas,Audiology,8,$1M-$2M,Lionel,Co-Owner,N/A,N/A,hearingassociateslv.com
Heritage Audiology Raleigh,Raleigh,NC,Raleigh,Audiology,6,$500K-$1.5M,Diane Catalano,Audiologist,N/A,N/A,audiologyraleigh.com
San Antonio Custom Hearing,San Antonio,TX,San Antonio,Audiology,6,$500K-$1.5M,N/A,Owner,N/A,N/A,sacustomhearing.com
Pool Specialists Raleigh,Raleigh,NC,Raleigh,Pool Service,8,$1M-$2M,Craig,Owner,N/A,N/A,N/A
Swim Inc,Raleigh,NC,Raleigh,Pool Service,10,$1M-$3M,N/A,Owner,N/A,N/A,swimincnc.com
Precision Garage Door Portland,Portland,OR,Portland,Garage Door,10,$1M-$3M,N/A,Owner,N/A,N/A,precisiondoorportland.com
Alpha Garage Doors Portland,Portland,OR,Portland,Garage Door,6,$500K-$1.5M,N/A,Owner,N/A,N/A,alphagaragedoorsportland.com
K&B Garage Doors Las Vegas,Las Vegas,NV,Las Vegas,Garage Door,10,$1M-$3M,N/A,Owner,N/A,N/A,kandbdoor.com
O'Brien Garage Doors,San Antonio,TX,San Antonio,Garage Door,8,$1M-$2M,N/A,Owner,N/A,N/A,obriendoorsanantonio.com
Caseys Movers,Portland,OR,Portland,Moving Company,8,$1M-$2M,Casey,Owner,N/A,N/A,caseysmovers.com
Patriot Pool & Spa,Austin,TX,Austin,Pool Service,8,$1M-$2M,N/A,Owner,N/A,N/A,patriotpoolandspa.com
Citywide Pool Service,Las Vegas,NV,Las Vegas,Pool Service,10,$1M-$3M,N/A,Owner,N/A,N/A,citywidepoolservice.com
JHL Design Portland,Portland,OR,Portland,Interior Design,6,$500K-$1.5M,Holly Freres,Principal,N/A,N/A,jhldesign.com
Mugwump Productions,Jacksonville,FL,Jacksonville,Event Planning,10,$1M-$3M,N/A,Owner,N/A,N/A,mugwumpproductions.com
PRI Productions,Jacksonville,FL,Jacksonville,Event Planning,12,$1M-$3M,N/A,Owner,N/A,N/A,priproductions.com
Premier Event Services,Salt Lake City,UT,Salt Lake City,Event Planning,10,$1M-$3M,N/A,Owner,N/A,N/A,premiereventsutah.com
Harvest Moon Events,Salt Lake City,UT,Salt Lake City,Event Planning,6,$500K-$1.5M,N/A,Owner,N/A,N/A,harvestmoonevents.com
Epic Entertainment Austin,Austin,TX,Austin,Event Planning,10,$1M-$3M,N/A,Owner,N/A,N/A,epicentertainment.com
Eclipse Event Co Austin,Austin,TX,Austin,Event Planning,5,$500K-$1M,N/A,Owner,N/A,N/A,eclipseeventco.com
SPC Event & Management,Austin,TX,Austin,Event Planning,8,$1M-$2M,N/A,Owner,N/A,N/A,spceventmgt.com
Raleigh Auto Worx,Raleigh,NC,Raleigh,Multi-Location Car Wash,8,$1M-$2M,N/A,Owner,N/A,N/A,raleighautoworx.com
Fleet Clean San Antonio,San Antonio,TX,San Antonio,Multi-Location Car Wash,10,$1M-$3M,Ismael,Franchise Owner,N/A,N/A,fleetcleanusa.com
Primrose School Austin Mueller,Austin,TX,Austin,Daycare Chain,15,$1M-$3M,Christy Black,Co-Owner,N/A,N/A,primroseschools.com
Bring'em Young Academy,Las Vegas,NV,Las Vegas,Daycare Chain,10,$500K-$1.5M,N/A,Owner,N/A,N/A,bringemyoungacademy.com
Village Daycare North Las Vegas,Las Vegas,NV,Las Vegas,Daycare Chain,10,$500K-$1.5M,N/A,Owner,N/A,N/A,vddcnv.com
Woodland Oaks Academy,Salt Lake City,UT,Salt Lake City,Daycare Chain,12,$1M-$2M,N/A,Owner,N/A,N/A,woodlandoaksacademy.com
Child Time Inc SLC,Salt Lake City,UT,Salt Lake City,Daycare Chain,10,$500K-$1.5M,N/A,Owner,N/A,N/A,childtimeinc.com
Kid Care Company,Salt Lake City,UT,Salt Lake City,Daycare Chain,10,$500K-$1.5M,N/A,Owner,N/A,N/A,kidcarecompany.com
Sweet Briar CDC Austin,Austin,TX,Austin,Daycare Chain,10,$500K-$1.5M,N/A,Owner,N/A,N/A,sweetbriarcdc.com
Heartfelt Hospitality Group,Jacksonville,FL,Jacksonville,Restaurant Group,10,$1M-$3M,N/A,Owner,N/A,N/A,heartfeltgroup.com
YNRG Portland,Portland,OR,Portland,Restaurant Group,20,$3M-$7M,N/A,Owner,N/A,N/A,yourneighborhoodrg.com
Heavy Restaurant Group,Seattle,WA,Seattle,Restaurant Group,15,$2M-$5M,N/A,Owner,N/A,N/A,heavyrg.com
Pike Street Hospitality Group,Seattle,WA,Seattle,Restaurant Group,15,$2M-$5M,N/A,Owner,N/A,N/A,pikestreethg.com
Natalie Young Restaurants,Las Vegas,NV,Las Vegas,Restaurant Group,10,$1M-$3M,Natalie Young,Owner,N/A,N/A,N/A
Diamond Events Las Vegas,Las Vegas,NV,Las Vegas,Catering,10,$1M-$3M,N/A,Owner,N/A,N/A,diamondevents.com
Divine Events Las Vegas,Las Vegas,NV,Las Vegas,Catering,10,$1M-$3M,N/A,Owner,N/A,N/A,divineeventslv.com
Rocky Top Catering Raleigh,Raleigh,NC,Raleigh,Catering,12,$1M-$3M,N/A,Owner,N/A,N/A,rockytopcatering.com
LUX Catering & Events SLC,Salt Lake City,UT,Salt Lake City,Catering,15,$2M-$5M,N/A,Owner,N/A,N/A,luxevents.com
Cuisine Unlimited SLC,Salt Lake City,UT,Salt Lake City,Catering,12,$1M-$3M,N/A,Owner,N/A,N/A,cuisineunlimited.com
The Bread Box,San Antonio,TX,San Antonio,Bakery/Wholesale,8,$500K-$1.5M,N/A,Owner,N/A,N/A,thebreadboxsa.com
Nadler's Bakery & Deli,San Antonio,TX,San Antonio,Bakery/Wholesale,10,$1M-$2M,N/A,Owner,N/A,N/A,nadlers.com
Bird Bakery San Antonio,San Antonio,TX,San Antonio,Bakery/Wholesale,10,$1M-$2M,N/A,Owner,N/A,N/A,birdbakery.com
Trademark Flooring SLC,Salt Lake City,UT,Salt Lake City,Flooring,6,$500K-$1.5M,N/A,Owner,N/A,N/A,trademark-flooring.com
Underfoot Floors SLC,Salt Lake City,UT,Salt Lake City,Flooring,6,$500K-$1.5M,N/A,Owner,N/A,N/A,underfootfloors.net
Vama Flooring Las Vegas,Las Vegas,NV,Las Vegas,Flooring,8,$1M-$2M,N/A,Owner,N/A,N/A,vamaflooring.com
Nevada Contract Carpet,Las Vegas,NV,Las Vegas,Flooring,12,$2M-$5M,N/A,Owner,N/A,N/A,nccfloors.com
A1 Floors Raleigh,Raleigh,NC,Raleigh,Flooring,8,$1M-$2M,N/A,Owner,N/A,N/A,a1floorsnc.com
Fence Pros of Texas,San Antonio,TX,San Antonio,Fence Company,8,$1M-$2M,N/A,Owner,N/A,N/A,fenceprosoftexas.com
Kings Fence Jacksonville,Jacksonville,FL,Jacksonville,Fence Company,8,$1M-$2M,N/A,Owner,N/A,N/A,kingsfencejax.com
Seattle Fence Company,Seattle,WA,Seattle,Fence Company,8,$1M-$2M,N/A,Owner,N/A,N/A,fencecompanyseattle.com
Alpine Fence Co Seattle,Seattle,WA,Seattle,Fence Company,10,$1M-$3M,N/A,Owner,N/A,N/A,alpinefenceco.com
Office Movers Las Vegas,Las Vegas,NV,Las Vegas,Moving Company,10,$1M-$3M,N/A,Owner,N/A,N/A,officemoverslasvegas.com
2 Brothers Moving Portland,Portland,OR,Portland,Moving Company,8,$1M-$2M,N/A,Owner,N/A,N/A,2brothersmoving.net
Jax AA Fencing,Jacksonville,FL,Jacksonville,Fence Company,6,$500K-$1.5M,N/A,Owner/Veteran,N/A,N/A,jaxaafencing.com
Optifit Weight Loss Clinic,Portland,OR,Portland,Weight Loss Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,optifitclinics.com
Seattle Regenerative Medical Center,Seattle,WA,Seattle,IV Therapy,8,$1M-$3M,Dr. Lucy Hostetter,Owner/Physician,N/A,N/A,seattleregen.com
Let's Talk Speech SLC,Salt Lake City,UT,Salt Lake City,Speech Therapy,6,$500K-$1M,N/A,Owner,N/A,N/A,letstalkspeech.com
Fresh Start Speech Therapy,Jacksonville,FL,Jacksonville,Speech Therapy,5,$250K-$500K,N/A,Owner,N/A,N/A,jaxfreshstart.com
Moy Tarin Ramirez Engineers,San Antonio,TX,San Antonio,Engineering,12,$2M-$5M,N/A,Partner,N/A,N/A,mtrengineers.com
Cude Engineers San Antonio,San Antonio,TX,San Antonio,Engineering,10,$1M-$3M,N/A,Owner,N/A,N/A,cudeengineers.com
JRH Engineering Raleigh,Raleigh,NC,Raleigh,Engineering,8,$1M-$3M,N/A,Owner,N/A,N/A,jrhengineering.net
Parra & Co San Antonio,San Antonio,TX,San Antonio,Engineering,10,$1M-$3M,N/A,Owner,N/A,N/A,parracompany.com
NW Engineers Portland,Portland,OR,Portland,Engineering,10,$1M-$3M,N/A,Owner,N/A,N/A,nw-eng.com
Portland Engineering Inc,Portland,OR,Portland,Engineering,12,$2M-$5M,N/A,Owner,N/A,N/A,portlandengineers.com
Think Architecture SLC,Salt Lake City,UT,Salt Lake City,Architecture,15,$3M-$5M,N/A,Principal,N/A,N/A,thinkaec.com
KGA Architecture Las Vegas,Las Vegas,NV,Las Vegas,Architecture,10,$1M-$3M,N/A,Principal,N/A,N/A,kga.design
Perlman Architects Las Vegas,Las Vegas,NV,Las Vegas,Architecture,8,$1M-$2M,N/A,Principal,N/A,N/A,perlmanarchitects.com
ELM Architecture Jacksonville,Jacksonville,FL,Jacksonville,Architecture,12,$2M-$5M,N/A,Principal,N/A,N/A,elmplan.com
PQH Group Design Jacksonville,Jacksonville,FL,Jacksonville,Architecture,10,$1M-$3M,N/A,Principal,N/A,N/A,pqh.com
